chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank,ppb_percent,fu,clearance_mL_min_kg,clearance_class,vd_L_kg,half_life_h,half_life_class,bioavailability_percent,bioavailability_class,est_dose_mg,dosing_frequency,pk_score
,COC(=O)c1c(C2CC2)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,3.52,446.5,0.554,4.1,70.0,0.467,r_group,81.0,99.6,70.0,24.3,100,65.6,75.1,390,51.8,0.4819,16.3,moderate,0.2,0.5,short,18.7,low,0.0,TID (three times daily),50
,COC(=S)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1cnc(OC)nc1)C3=CC2=O,MAP2K1,sensitive,scout2,3.65,436.5,0.58,3.9,70.0,0.689,bioisostere,80.4,99.6,70.0,24.1,100,67.8,75.1,391,57.0,0.4301,17.6,moderate,0.29,0.5,short,11.8,low,1.0,TID (three times daily),50
,NCCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.54,292.2,0.573,1.9,70.0,0.531,r_group,77.3,99.5,70.0,23.2,100,90.0,75.1,392,50.4,0.4958,2.0,low,0.73,4.2,moderate,90.0,high,0.0,TID (three times daily),100
,O=C(C[Se](=O)CCCCCO)C(F)(F)F,FOLH1,other,scout2,4.49,293.1,0.574,1.9,70.0,0.512,r_group,77.5,99.6,70.0,23.2,100,90.0,75.1,393,53.3,0.4669,2.0,low,0.43,2.4,short,89.8,high,0.0,TID (three times daily),85
,CCCCCC[Se](=O)CC(=O)C(C)(F)F,FOLH1,other,scout2,4.47,287.2,0.507,1.9,70.0,0.571,bioisostere,77.5,99.6,70.0,23.3,100,90.0,75.1,394,83.7,0.1635,5.5,moderate,2.78,5.8,moderate,72.3,high,0.0,TID (three times daily),100
CHEMBL361708,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,MAPK1,sensitive,scout1,9.0,0.0,0.506,3.63,100.0,,database,67.5,99.1,100.0,20.3,70,70.8,75.1,395,20.0,0.8,3.3,low,0.1,0.5,short,83.3,high,0.0,TID (three times daily),85
CHEMBL27812,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCC[C@H]31,AR,sensitive,scout1,9.0,0.0,0.764,3.71,100.0,,database,67.5,99.1,100.0,20.3,70,69.9,75.1,396,91.3,0.0867,53.8,high,11.37,2.4,short,10.0,low,2.0,TID (three times daily),40
CHEMBL314206,COc1ccc(Cn2nc(-c3cccs3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c(OCC(=O)O)c1,CHEK2,resistant,scout1,8.6,0.0,0.283,2.89,85.7,,database,68.2,79.3,85.7,68.2,70,79.0,75.1,397,88.2,0.1175,100.0,high,1.34,0.5,short,8.0,low,7.0,TID (three times daily),40
,CCc1[nH]c2c(c1C(=O)OC)[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,3.68,434.5,0.566,4.0,70.0,0.424,r_group,80.3,99.6,70.0,24.1,100,66.7,75.0,398,44.9,0.5507,13.8,moderate,0.15,0.5,short,31.2,moderate,0.0,TID (three times daily),65
,CCOC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,3.66,434.5,0.567,4.0,70.0,0.439,r_group,80.4,99.6,70.0,24.1,100,66.7,75.0,399,47.6,0.5237,15.1,moderate,0.17,0.5,short,24.4,moderate,0.0,TID (three times daily),65
,N#CCCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.54,302.2,0.536,2.0,70.0,0.523,r_group,77.3,99.5,70.0,23.2,100,88.9,75.0,400,69.7,0.3027,4.6,low,0.93,2.3,short,76.9,high,0.0,TID (three times daily),85
,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC4CC4)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,3.64,446.5,0.554,4.1,70.0,0.516,r_group,80.5,99.6,70.0,24.1,100,65.6,75.0,401,51.1,0.4892,15.9,moderate,0.19,0.5,short,20.7,moderate,0.0,TID (three times daily),65
CHEMBL4878379,COC(=O)c1c(Cc2ccccc2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,28.0,0.0,0.569,2.6,100.0,,database,51.2,97.2,100.0,51.2,70,82.2,75.0,402,56.7,0.4332,36.0,high,0.69,0.5,short,10.0,low,1.0,TID (three times daily),40
,CN(C)CCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.48,320.2,0.509,2.1,70.0,0.508,r_group,77.5,99.6,70.0,23.3,100,87.8,75.0,403,71.0,0.2896,2.9,low,1.08,4.3,moderate,85.5,high,0.0,TID (three times daily),100
,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC(C)C)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,3.58,448.5,0.552,4.1,70.0,0.534,r_group,80.7,99.6,70.0,24.2,100,65.6,75.0,404,56.1,0.4393,18.8,moderate,0.24,0.5,short,10.0,low,1.0,TID (three times daily),50
,C.COc1ncc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(S(N)(=O)=O)c24)cn1,MAP2K1,sensitive,scout2,3.63,457.5,0.657,4.0,70.0,0.467,bioisostere,80.5,99.6,70.0,24.2,100,66.7,75.0,405,21.9,0.7809,8.4,moderate,0.1,0.5,short,40.7,moderate,0.0,TID (three times daily),75
,C.COc1ncc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(N)=O)c24)cn1,MAP2K1,sensitive,scout2,3.79,421.5,0.723,3.9,70.0,0.546,bioisostere,79.9,99.6,70.0,24.0,100,67.8,74.9,406,32.6,0.6739,11.8,moderate,0.1,0.5,short,41.2,moderate,0.0,TID (three times daily),65
,COCCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.68,307.2,0.511,2.0,70.0,0.513,r_group,76.9,99.5,70.0,23.1,100,88.9,74.9,407,70.0,0.2996,3.1,low,1.02,3.8,moderate,84.3,high,0.0,TID (three times daily),100
,C.COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(S(N)(=O)=O)c24)nn1,MAP2K1,sensitive,scout2,3.69,457.5,0.657,4.0,70.0,0.463,bioisostere,80.3,99.6,70.0,24.1,100,66.7,74.9,408,21.9,0.7809,8.4,moderate,0.1,0.5,short,40.7,moderate,0.0,TID (three times daily),75
,COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC(F)(F)F)c24)nn1,MAP2K1,sensitive,scout2,3.67,474.4,0.535,4.2,70.0,0.561,r_group,80.4,99.6,70.0,24.1,100,64.4,74.9,409,59.5,0.4049,22.5,high,0.27,0.5,short,10.0,low,1.0,TID (three times daily),40
,O=C(C[Se](=O)CCCCCC1CC1)C(F)(F)F,FOLH1,other,scout2,4.63,317.2,0.507,2.1,70.0,0.478,r_group,77.0,99.5,70.0,23.1,100,87.8,74.9,410,87.3,0.1267,6.7,moderate,3.65,6.3,moderate,66.5,high,0.0,BID (twice daily),100
,COc1ncc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)SC)c24)cn1,MAP2K1,sensitive,scout2,3.77,436.5,0.734,3.9,70.0,0.523,bioisostere,80.0,99.6,70.0,24.0,100,67.8,74.9,411,57.7,0.4234,20.0,moderate,0.29,0.5,short,10.0,low,1.0,TID (three times daily),50
,COC(=S)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,3.73,436.5,0.58,3.9,70.0,0.489,bioisostere,80.1,99.6,70.0,24.0,100,67.8,74.9,412,57.0,0.4301,17.6,moderate,0.29,0.5,short,11.8,low,1.0,TID (three times daily),50
,CC(C)CCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.59,319.2,0.504,2.1,70.0,0.503,r_group,77.2,99.5,70.0,23.1,100,87.8,74.9,413,89.4,0.1061,7.9,moderate,4.58,6.7,moderate,60.3,high,0.0,BID (twice daily),100
,C.COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(N)=O)c24)nn1,MAP2K1,sensitive,scout2,3.76,421.5,0.723,3.9,70.0,0.46,bioisostere,80.0,99.6,70.0,24.0,100,67.8,74.9,414,32.6,0.6739,11.8,moderate,0.1,0.5,short,41.2,moderate,0.0,TID (three times daily),65
CHEMBL3216643,COc1ccc(O)c(C(=O)c2ccc(C(=O)O[C@@H]3CCCNCC3NC(=O)c3ccncc3)cc2)c1F.Cl.Cl,AKT1,escape_route,scout1,5.0,0.0,0.285,3.51,85.7,,database,75.9,79.6,85.7,53.2,70,72.1,74.9,415,77.4,0.2259,72.1,high,1.04,0.5,short,8.0,low,5.0,TID (three times daily),40
,O=C1CNCCN1Cc1ccc(Oc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,CDK6,sensitive,scout2,3.77,443.5,0.506,4.1,70.0,0.465,bioisostere,80.0,99.6,70.0,24.0,100,65.6,74.8,416,72.9,0.2715,58.1,high,1.27,0.5,short,10.0,low,3.0,TID (three times daily),40
,CNC.COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)cc24)nn1.O,MAP2K1,sensitive,scout2,3.84,425.5,0.706,3.9,70.0,0.512,bioisostere,79.7,99.6,70.0,23.9,100,67.8,74.8,417,21.4,0.7865,6.6,moderate,0.1,0.5,short,67.2,high,0.0,TID (three times daily),85
,O=C(O)CCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.69,321.2,0.549,2.1,70.0,0.498,r_group,76.9,99.5,70.0,23.1,100,87.8,74.8,418,57.9,0.421,3.4,low,0.46,1.5,short,82.9,high,0.0,TID (three times daily),85
,NC(=O)CCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.66,320.2,0.545,2.1,70.0,0.477,r_group,76.9,99.5,70.0,23.1,100,87.8,74.8,419,43.8,0.5621,2.3,low,0.23,1.2,short,88.7,high,0.0,TID (three times daily),85
,CNCCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.72,306.2,0.55,2.0,70.0,0.507,r_group,76.8,99.5,70.0,23.0,100,88.9,74.8,420,61.4,0.3862,2.3,low,1.29,6.4,moderate,88.3,high,0.0,BID (twice daily),100
,NS(=O)(=O)CCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.62,356.2,0.519,2.2,70.0,0.488,r_group,77.1,99.5,70.0,23.1,100,86.7,74.8,421,28.8,0.7116,1.3,low,0.18,1.7,short,93.7,high,0.0,TID (three times daily),85
CHEMBL1083151,COc1cc(Nc2nccc(-c3sc(C)nc3C)n2)cc(OC)c1OC,CDK4,sensitive,scout1,11.0,0.0,0.701,2.37,100.0,,database,64.6,98.9,100.0,19.4,70,84.8,74.8,422,85.3,0.147,83.9,high,4.08,0.6,short,10.0,low,3.0,TID (three times daily),40
,c1cc2c3cnc(Oc4cnc(N5CCNCC5)nc4)nc3n(C3CCCC3)c2cn1,CDK6,sensitive,scout2,3.84,416.5,0.542,3.9,70.0,0.521,bioisostere,79.7,99.6,70.0,23.9,100,67.8,74.8,423,71.0,0.2903,50.0,high,1.25,0.5,short,10.0,low,2.0,TID (three times daily),40
,CCCCCCNCC(=O)C(C)(F)F,FOLH1,other,scout2,4.92,207.3,0.619,1.8,70.0,0.492,bioisostere,76.2,99.5,70.0,22.8,100,91.1,74.7,424,70.7,0.2927,3.1,low,2.89,10.7,moderate,84.4,high,0.0,BID (twice daily),100
,c1cc2c3cnc(Nc4cnc(N5CCOCC5)nc4)nc3n(C3CCCC3)c2cn1,CDK6,sensitive,scout2,3.88,416.5,0.541,3.9,70.0,0.642,bioisostere,79.6,99.6,70.0,23.9,100,67.8,74.7,425,76.8,0.2321,64.9,high,1.77,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL592445,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,PIK3CB,escape_route,scout1,6.0,0.0,0.409,2.74,88.2,,database,73.3,79.5,88.2,51.3,70,80.7,74.7,426,67.4,0.3264,30.3,high,0.27,0.5,short,8.0,low,2.0,TID (three times daily),40
CHEMBL410643,COC[C@H]1OC(=O)/C(=C/N(C)CCCN(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CB,escape_route,scout1,13.0,0.0,0.345,4.98,91.9,,database,62.2,98.7,91.9,43.6,70,55.8,74.6,427,47.9,0.5214,3.9,low,0.12,0.5,short,64.5,high,0.0,TID (three times daily),85
,CNc1c(OC)cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5c(C(=O)OC)c(C)n3C)[nH]c2c1OC,MAP2K1,sensitive,scout2,3.71,504.5,0.513,4.6,70.0,0.498,bioisostere,80.2,99.6,70.0,24.1,100,60.0,74.6,428,69.2,0.3081,39.8,high,0.82,0.5,short,8.0,low,3.0,TID (three times daily),40
,CCCCCCNCC(=O)C(F)(F)Cl,FOLH1,other,scout2,5.01,227.7,0.51,1.8,70.0,0.603,bioisostere,75.9,99.5,70.0,22.8,100,91.1,74.6,429,74.4,0.2565,3.6,low,3.4,10.9,moderate,82.0,high,0.0,BID (twice daily),100
CHEMBL114791,O=C[C@H](CC(=O)O)NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)c1cccc2ccccc12)CC3,CD274,immune,scout1,10.0,0.0,0.426,3.62,100.0,,database,66.0,99.0,100.0,19.8,70,70.9,74.6,430,40.3,0.5971,22.4,high,0.1,0.5,short,10.0,low,1.0,TID (three times daily),40
,CCCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.85,321.2,0.509,2.1,70.0,0.651,r_group,76.4,99.5,70.0,22.9,100,87.8,74.6,431,83.0,0.1698,6.3,moderate,2.21,4.1,moderate,68.6,high,0.0,TID (three times daily),100
,O=C1COCCN1Cc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,CDK6,sensitive,scout2,3.89,443.5,0.503,4.1,70.0,0.495,bioisostere,79.5,99.6,70.0,23.9,100,65.6,74.6,432,78.4,0.2159,75.4,high,1.8,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL4240212,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,MDM2,sensitive,scout1,12.0,0.0,0.85,2.08,100.0,,database,63.4,98.8,100.0,19.0,70,88.0,74.5,433,77.1,0.2294,27.2,high,1.27,0.5,short,10.0,low,1.0,TID (three times daily),40
,CNC.COc1ncc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)cc24)cn1.O,MAP2K1,sensitive,scout2,4.07,425.5,0.706,3.9,70.0,0.566,bioisostere,78.9,99.6,70.0,23.7,100,67.8,74.5,434,21.4,0.7865,6.6,moderate,0.1,0.5,short,67.2,high,0.0,TID (three times daily),85
CHEMBL107935,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Oc2ccccc2)cc1,PARP1,resistant,scout1,30.0,0.0,0.495,2.61,100.0,,database,50.3,97.0,100.0,50.3,70,82.1,74.5,435,57.0,0.4297,31.8,high,0.25,0.5,short,10.0,low,1.0,TID (three times daily),40
,CCCCCCNCC(=O)C(Cl)(Cl)Cl,FOLH1,other,scout2,5.15,260.6,0.563,1.8,70.0,0.536,bioisostere,75.5,99.5,70.0,22.7,100,91.1,74.5,436,82.7,0.1735,5.2,moderate,5.59,12.4,long,73.9,high,0.0,QD (once daily),100
CHEMBL326660,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccccc2)CC1,PARP1,resistant,scout1,30.0,0.0,0.641,2.64,100.0,,database,50.3,97.0,100.0,50.3,70,81.8,74.5,437,20.0,0.8,3.1,low,0.1,0.5,short,84.5,high,0.0,TID (three times daily),85
,NCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.02,308.2,0.572,2.0,70.0,0.475,r_group,75.9,99.5,70.0,22.8,100,88.9,74.5,438,42.5,0.575,1.8,low,0.44,2.8,short,90.8,high,0.0,TID (three times daily),85
CHEMBL110115,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(OC(F)F)cc1,PARP1,resistant,scout1,30.0,0.0,0.601,2.79,100.0,,database,50.3,97.0,100.0,50.3,70,80.1,74.4,439,32.7,0.673,7.9,moderate,0.1,0.5,short,60.3,high,0.0,TID (three times daily),85
CHEMBL436344,CC1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC[C@@H]1C,AR,sensitive,scout1,10.0,0.0,0.768,3.88,100.0,,database,66.0,99.0,100.0,19.8,70,68.0,74.4,440,90.2,0.0984,52.2,high,9.96,2.2,short,10.0,low,2.0,TID (three times daily),40
,CNCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.11,322.2,0.547,2.1,70.0,0.476,r_group,75.6,99.5,70.0,22.7,100,87.8,74.4,441,53.6,0.464,2.1,low,0.78,4.2,moderate,89.3,high,0.0,TID (three times daily),100
CHEMBL427196,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1O,BRAF,escape_route,scout1,22.0,0.0,0.523,2.32,100.0,,database,54.7,97.8,100.0,38.3,70,85.3,74.4,442,84.0,0.1599,100.0,high,1.91,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL108968,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(OC(=O)c2ccccc2)cc1,PARP1,resistant,scout1,30.0,0.0,0.279,2.65,100.0,,database,50.3,97.0,100.0,50.3,70,81.7,74.4,443,40.7,0.5928,21.8,high,0.1,0.5,short,10.0,low,1.0,TID (three times daily),40
,CCOc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC)c24)nn1,MAP2K1,sensitive,scout2,4.08,434.5,0.567,4.0,70.0,0.596,r_group,78.8,99.6,70.0,23.7,100,66.7,74.4,444,47.6,0.5237,15.1,moderate,0.17,0.5,short,24.4,moderate,0.0,TID (three times daily),65
,CCCCCC[Se](=O)(=O)CC(=O)C(C)(F)F,FOLH1,other,scout2,5.15,303.2,0.511,2.0,70.0,0.479,bioisostere,75.5,99.5,70.0,22.7,100,88.9,74.4,445,78.8,0.2119,5.1,moderate,1.68,3.8,moderate,74.5,high,0.0,TID (three times daily),100
CHEMBL200164,O/N=C1/CCCc2cc(-c3[nH]c(-c4ccccc4)nc3-c3ccncc3)ccc21,BRAF,escape_route,scout1,17.0,0.0,0.373,2.53,92.5,,database,58.4,98.3,92.5,40.9,70,83.0,74.4,446,94.8,0.0519,100.0,high,7.7,0.9,short,9.0,low,4.0,TID (three times daily),40
,O=C(C[Se](=O)(=O)CCCCCO)C(F)(F)F,FOLH1,other,scout2,5.07,309.1,0.572,2.0,70.0,0.587,r_group,75.7,99.5,70.0,22.7,100,88.9,74.4,447,45.4,0.5465,1.9,low,0.26,1.6,short,90.6,high,0.0,TID (three times daily),85
,CC(C)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.09,335.2,0.503,2.2,70.0,0.537,r_group,75.7,99.5,70.0,22.7,100,86.7,74.3,448,86.0,0.1404,7.3,moderate,2.77,4.4,moderate,63.4,high,0.0,TID (three times daily),100
,N#CCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.21,318.2,0.534,2.1,70.0,0.429,r_group,75.3,99.5,70.0,22.6,100,87.8,74.3,449,62.6,0.374,4.3,low,0.56,1.5,short,78.7,high,0.0,TID (three times daily),85
,O=C(O)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.12,337.2,0.541,2.2,70.0,0.506,r_group,75.6,99.5,70.0,22.7,100,86.7,74.3,450,50.0,0.5001,3.1,low,0.28,1.0,short,84.3,high,0.0,TID (three times daily),85
,NC(=O)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.07,336.2,0.536,2.2,70.0,0.449,r_group,75.7,99.5,70.0,22.7,100,86.7,74.3,451,36.2,0.6385,2.1,low,0.14,0.8,short,89.6,high,0.0,TID (three times daily),85
,CN(C)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.14,336.2,0.503,2.2,70.0,0.574,r_group,75.5,99.5,70.0,22.7,100,86.7,74.3,452,64.1,0.3594,2.7,low,0.66,2.8,short,86.7,high,0.0,TID (three times daily),85
,O=C(C[Se](=O)(=O)CCCCCC1CC1)C(F)(F)F,FOLH1,other,scout2,5.06,333.2,0.505,2.2,70.0,0.499,r_group,75.8,99.5,70.0,22.7,100,86.7,74.3,453,83.4,0.1664,6.2,moderate,2.21,4.1,moderate,69.2,high,0.0,TID (three times daily),100
CHEMBL550286,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,MTOR,escape_route,scout1,9.6,0.0,0.474,2.66,99.5,,database,66.6,79.2,99.5,46.6,70,81.6,74.3,454,76.3,0.2367,59.2,high,0.76,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL131737,COc1ccc(-c2nc3c(C(N)=O)cccc3n2C)cc1,PARP1,resistant,scout1,32.0,0.0,0.801,1.99,100.0,,database,49.3,96.8,100.0,49.3,70,89.0,74.3,455,59.6,0.404,35.8,high,0.55,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL161770,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)cn1)C3=CC2=O,MAP2K1,sensitive,scout1,9.7,0.0,0.603,4.38,100.0,,database,66.4,99.0,100.0,19.9,70,62.4,74.3,456,56.0,0.4402,19.0,moderate,0.28,0.5,short,10.0,low,1.0,TID (three times daily),50
,COC(=O)c1c(C(C)C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,4.22,448.5,0.552,4.1,70.0,0.579,r_group,78.4,99.6,70.0,23.5,100,65.6,74.2,457,56.8,0.4321,19.3,moderate,0.25,0.5,short,10.0,low,1.0,TID (three times daily),50
CHEMBL368313,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CNCCCc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,1.15,0.0,0.152,3.41,68.0,,database,97.0,79.9,68.0,29.1,70,73.2,74.2,458,76.1,0.2388,100.0,high,0.82,0.5,short,5.0,low,12.0,TID (three times daily),40
,Oc1cc(C(Cl)(Cl)Cl)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,4.83,371.7,0.604,2.9,70.0,0.686,bioisostere,76.4,99.5,70.0,22.9,100,78.9,74.2,459,96.9,0.0311,100.0,high,30.0,3.5,moderate,9.0,low,4.0,TID (three times daily),55
CHEMBL564099,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C)CC4)c3n2)cc1,MTOR,escape_route,scout1,22.0,0.0,0.629,2.62,100.0,,database,54.7,97.8,100.0,38.3,70,82.0,74.2,460,56.8,0.4322,18.7,moderate,0.27,0.5,short,10.0,low,1.0,TID (three times daily),50
CHEMBL206460,COc1cc(NC(=O)Cc2ccc(S(C)(=O)=O)cc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,7.0,0.0,0.432,2.55,73.6,,database,71.1,79.4,73.6,71.1,70,82.8,74.2,461,54.3,0.4567,65.0,high,0.15,0.5,short,5.0,low,7.0,TID (three times daily),40
CHEMBL208728,N#Cc1cnc(NC(=O)Nc2cc(Cl)c(OCC3CCCO3)cc2N2CCCC2)cn1,CHEK1,resistant,scout1,15.0,0.0,0.699,3.14,100.0,,database,60.2,78.8,100.0,60.2,70,76.2,74.1,462,77.6,0.224,39.7,high,0.79,0.5,short,10.0,low,2.0,TID (three times daily),40
,COCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.37,323.2,0.508,2.1,70.0,0.531,r_group,74.9,99.5,70.0,22.5,100,87.8,74.1,463,62.9,0.3705,2.9,low,0.62,2.5,short,85.6,high,0.0,TID (three times daily),85
,NS(=O)(=O)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.18,372.2,0.502,2.4,70.0,0.462,r_group,75.4,99.5,70.0,22.6,100,84.4,74.1,464,22.8,0.7725,1.2,low,0.11,1.1,short,94.2,high,0.0,TID (three times daily),85
,CCc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,4.93,334.4,0.743,3.0,70.0,0.595,r_group,76.1,99.5,70.0,22.8,100,77.8,74.0,465,97.6,0.024,100.0,high,30.0,3.5,moderate,9.0,low,4.0,TID (three times daily),55
,O=C(O)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,4.95,350.3,0.786,3.1,70.0,0.594,r_group,76.1,99.5,70.0,22.8,100,76.7,74.0,466,92.3,0.0767,69.1,high,10.92,1.8,short,10.0,low,2.0,TID (three times daily),40
,Cc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.03,320.4,0.716,2.9,70.0,0.615,r_group,75.8,99.5,70.0,22.8,100,78.9,74.0,467,97.0,0.03,95.1,high,30.0,3.6,moderate,9.0,low,3.0,TID (three times daily),55
,Nc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.0,321.3,0.749,2.9,70.0,0.602,r_group,75.9,99.5,70.0,22.8,100,78.9,74.0,468,92.5,0.0754,60.8,high,25.39,4.8,moderate,10.0,low,2.0,TID (three times daily),55
CHEMBL315622,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1Cc1cccc(Cl)c1,CHEK2,resistant,scout1,11.0,0.0,0.37,2.51,87.4,,database,64.6,79.1,87.4,64.6,70,83.2,74.0,469,97.3,0.0267,100.0,high,13.59,1.6,short,9.0,low,5.0,TID (three times daily),40
,CC(F)(F)c1cc(O)nc2cc3c(cc12)[C@H]1CCCC[C@H]1CN3,AR,sensitive,scout2,5.15,318.4,0.797,2.9,70.0,0.611,bioisostere,75.5,99.5,70.0,22.7,100,78.9,73.9,470,94.1,0.0595,66.9,high,17.74,3.1,moderate,10.0,low,2.0,TID (three times daily),55
