chembl_id,name,smiles,target_gene,activity_type,activity_nM,mw_scout,logp_scout,lipinski_violations_scout,is_approved,is_clinical,n_net_targets,net_targets,population_target,est_emax_s,est_emax_r,mw_admet,logp_admet,hbd,hba,tpsa,rotatable_bonds,aromatic_rings,qed,sa_score,lipinski_violations_admet,veber_pass,pains_pass,pains_alerts,bbb_penetrant,gi_absorption,hepatotox_risk,admet_score,overall_pass
CHEMBL272265,CHEMBL272265,N#CCc1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,PIK3CA,IC50,64.0,385.43,4.43,0,False,False,2,PIK3CA;PIK3CB,escape_route,0.002194,0.003291,385.4,4.43,0,4,67.4,2,5,0.422,2.73,0,True,True,0,False,high,low,100.0,True
CHEMBL272265,CHEMBL272265,N#CCc1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,PIK3CA,IC50,64.0,385.43,4.43,0,False,False,2,PIK3CA;PIK3CB,escape_route,0.002194,0.003291,385.4,4.43,0,4,67.4,2,5,0.422,2.73,0,True,True,0,False,high,low,100.0,True
CHEMBL377304,CHEMBL377304,CN(C)CCOCCN(C)CCOc1cc(N2CCCC2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,CHEK1,IC50,64.0,531.06,3.13,1,False,False,1,CHEK1,resistant,0.001097,0.005485,531.1,3.13,2,9,118.9,13,2,0.376,2.93,1,False,True,0,False,high,medium,77.5,True
CHEMBL5221008,CHEMBL5221008,Cn1cc(Cc2ccccc2Cl)c(-c2cc(Cl)nc(N)n2)n1,EZH2,IC50,64.0,334.21,3.36,0,False,False,1,EZH2,resistant,0.001097,0.005485,334.2,3.36,1,4,69.6,3,3,0.746,2.63,0,True,True,0,False,high,low,100.0,True
CHEMBL4244338,CHEMBL4244338,CN1CCN(S(=O)(=O)c2ccc(N3CCCC3)cc2)c2ccccc21,MDM2,EC50,65.0,357.48,2.93,0,False,False,1,MDM2,sensitive,0.005468,0.00082,357.5,2.93,0,4,43.9,3,2,0.847,2.14,0,True,True,0,True,high,low,100.0,True
CHEMBL363857,CHEMBL363857,CN1CCN(c2ccc(C(=O)Nc3[nH]nc4c3CN(C(=O)Cc3ccsc3)C4)cc2)CC1,AURKA,IC50,65.0,450.57,2.56,0,False,False,1,AURKA,resistant,0.001094,0.005468,450.6,2.56,2,6,84.6,5,3,0.624,2.82,0,True,True,0,False,high,low,100.0,True
CHEMBL205543,CHEMBL205543,CN1CCN(c2cc(OC3CCOC3)c(NC(=O)Nc3cnc(C#N)cn3)cc2Cl)CC1,CHEK1,IC50,66.0,457.92,2.57,0,False,False,1,CHEK1,resistant,0.00109,0.005451,457.9,2.57,2,8,115.6,5,2,0.703,3.27,0,True,True,0,False,high,low,100.0,True
CHEMBL5220075,CHEMBL5220075,COc1ccccc1Cc1cn(C)nc1-c1cc(Cl)nc(N)n1,EZH2,IC50,67.0,329.79,2.71,0,False,False,1,EZH2,resistant,0.001087,0.005435,329.8,2.71,1,5,78.8,4,3,0.744,2.59,0,True,True,0,True,high,low,100.0,True
CHEMBL281028,CHEMBL281028,CC1(C)CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,EC50,68.0,296.29,4.05,0,False,False,1,AR,sensitive,0.005419,0.000813,296.3,4.05,2,3,45.2,0,2,0.771,3.06,0,True,True,0,False,high,low,100.0,True
CHEMBL210516,CHEMBL210516,COc1cc(NC(=O)CCc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,68.0,450.89,4.23,0,False,False,1,CHEK1,resistant,0.001084,0.005419,450.9,4.23,3,6,129.0,7,3,0.494,2.38,0,True,True,0,False,high,medium,99.9,True
CHEMBL203275,CHEMBL203275,N[C@H](COc1cncc(/C=C/c2ccnc(NC3CC3)c2)c1)Cc1c[nH]c2ccccc12,AKT1,IC50,69.0,425.54,4.65,0,False,False,1,AKT1,escape_route,0.002161,0.003242,425.5,4.65,3,5,88.8,9,4,0.363,3.15,0,True,True,0,False,high,medium,97.3,True
CHEMBL247250,CHEMBL247250,CNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,BRAF,IC50,69.0,462.44,3.48,0,False,False,2,BRAF;MAPK1,escape_route,0.002161,0.003242,462.4,3.48,4,8,126.5,6,3,0.442,2.88,0,True,True,0,False,high,medium,98.8,True
CHEMBL177538,CHEMBL177538,CCCS(=O)(=O)NCCCOc1nc(C2CC2)nc(NS(=O)(=O)c2ccc(C(C)C)cn2)c1Oc1ccccc1OC,CHEK2,Kd,69.18,619.77,4.57,1,False,False,1,CHEK2,resistant,0.00108,0.0054,619.8,4.57,2,10,158.7,16,3,0.218,3.04,1,False,True,0,False,medium,medium,69.4,True
CHEMBL322957,CHEMBL322957,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(Br)c1,PARP1,IC50,70.0,452.33,1.48,0,False,False,1,PARP1,resistant,0.001077,0.005387,452.3,1.48,2,5,101.0,6,2,0.647,2.74,0,True,True,0,False,high,low,100.0,True
CHEMBL410733,CHEMBL410733,Nc1cccnc1N1CCN(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)CC1,PARP1,IC50,70.0,473.56,-0.84,0,False,False,1,PARP1,resistant,0.001077,0.005387,473.6,-0.84,3,8,146.4,6,2,0.492,2.91,0,False,True,0,False,medium,low,89.8,True
CHEMBL107616,CHEMBL107616,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(-c2ccccc2)c1,PARP1,IC50,70.0,449.53,2.38,0,False,False,1,PARP1,resistant,0.001077,0.005387,449.5,2.38,2,5,101.0,7,3,0.54,2.61,0,True,True,0,False,high,low,100.0,True
CHEMBL214282,CHEMBL214282,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)N2CCOCC2)s1,KRAS,IC50,70.0,436.56,1.82,0,False,False,1,KRAS,escape_route,0.002155,0.003232,436.6,1.82,1,6,87.2,5,2,0.773,3.63,0,True,True,0,True,high,low,100.0,True
CHEMBL31400,CHEMBL31400,O=C1c2cccc3cccc(c23)C(=O)N1CCNCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,MAP2K1,IC50,70.0,0.0,0.0,0,False,False,1,MAP2K1,sensitive,0.005387,0.000808,520.6,3.45,2,6,98.8,10,4,0.246,2.45,1,True,True,0,False,high,medium,84.9,True
CHEMBL203007,CHEMBL203007,COc1cc2c(Nc3cnc(NC(=O)c4ccc(C)c(Br)c4)nc3)ncnc2cc1OCCCN1CCOCC1,AURKA,IC50,70.0,608.5,4.6,1,False,False,1,AURKA,resistant,0.001077,0.005387,608.5,4.6,2,10,123.6,10,4,0.247,2.72,1,True,True,0,False,high,medium,84.9,True
CHEMBL191513,CHEMBL191513,COc1ccc(C(=O)C(=O)c2ccc(OC)cc2)cc1,FOLH1,Ki,70.2,270.28,2.77,0,False,False,1,FOLH1,other,0.002692,0.002692,270.3,2.77,0,4,52.6,5,2,0.619,1.56,0,True,False,1,True,high,low,87.4,False
CHEMBL141247,CHEMBL141247,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,CDK6,IC50,71.0,308.34,3.02,0,False,False,1,CDK6,sensitive,0.005372,0.000806,308.3,3.02,2,3,74.3,2,2,0.895,2.72,0,True,True,0,False,high,low,100.0,True
CHEMBL200226,CHEMBL200226,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,Kd,71.0,327.39,4.3,0,False,False,1,BRAF,escape_route,0.002149,0.003223,327.4,4.3,2,3,61.8,4,4,0.587,2.07,0,True,True,0,False,high,low,100.0,True
CHEMBL370059,CHEMBL370059,O=C(O)c1ccc(C(=O)C(=O)c2ccccc2)cc1,FOLH1,Ki,71.5,254.24,2.45,0,False,False,1,FOLH1,other,0.002682,0.002682,254.2,2.45,1,3,71.4,4,2,0.672,1.61,0,True,False,1,True,high,low,88.4,False
CHEMBL255592,CHEMBL255592,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(C#Cc4cccnc4)ccc3ncc21,PIK3CA,IC50,72.0,443.51,4.47,0,False,False,1,PIK3CA,escape_route,0.002143,0.003214,443.5,4.47,0,4,76.5,2,5,0.377,2.89,0,True,True,0,False,high,medium,97.5,True
CHEMBL206143,CHEMBL206143,COc1ccc(CCC(=O)Nc2cc(OC)c(NC(=O)Nc3cnc(C#N)cn3)cc2Cl)cc1,CHEK1,IC50,72.0,480.91,4.23,0,False,False,1,CHEK1,resistant,0.001071,0.005357,480.9,4.23,3,7,138.3,8,3,0.438,2.44,0,True,True,0,False,high,medium,98.8,True
CHEMBL366205,CHEMBL366205,O=C(C(=O)c1cc(Br)ccc1O)c1cc(Br)ccc1O,FOLH1,Ki,72.7,400.02,3.69,0,False,False,1,FOLH1,other,0.002673,0.002673,400.0,3.69,2,4,74.6,3,2,0.609,2.3,0,True,False,1,False,high,medium,82.2,False
CHEMBL282866,CHEMBL282866,CCC1(CC)CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,IC50,73.0,324.35,4.83,0,False,False,1,AR,sensitive,0.005342,0.000801,324.3,4.83,2,3,45.2,2,2,0.831,3.26,0,True,True,0,False,high,low,100.0,True
CHEMBL526092,CHEMBL526092,CCC1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,CDK4,IC50,73.0,257.3,1.29,0,False,False,1,CDK4,sensitive,0.005342,0.000801,257.3,1.29,3,4,96.7,2,2,0.755,3.54,0,True,True,0,False,high,low,100.0,True
CHEMBL445340,CHEMBL445340,CC(C)C1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,CDK4,IC50,73.0,271.32,1.54,0,False,False,1,CDK4,sensitive,0.005342,0.000801,271.3,1.54,3,4,96.7,2,2,0.771,3.58,0,True,True,0,False,high,low,100.0,True
CHEMBL208537,CHEMBL208537,COc1cc(CN2CCN(C)CC2)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,73.0,381.44,1.75,0,False,False,1,CHEK1,resistant,0.001068,0.005342,381.4,1.75,2,7,106.4,5,2,0.812,2.39,0,True,True,0,False,high,low,100.0,True
CHEMBL4240141,CHEMBL4240141,CN1CCN(S(=O)(=O)c2ccc(N3CCC=N3)cc2)c2ccccc21,MDM2,EC50,74.0,356.45,2.53,0,False,False,1,MDM2,sensitive,0.005327,0.000799,356.5,2.53,0,5,56.2,3,2,0.848,2.7,0,True,True,0,True,high,low,100.0,True
CHEMBL4848035,CHEMBL4848035,Cc1c(Cc2cccs2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,IC50,74.0,319.82,3.07,0,False,False,1,EZH2,resistant,0.001065,0.005327,319.8,3.07,1,5,69.6,3,3,0.753,2.81,0,True,True,0,False,high,low,100.0,True
CHEMBL200847,CHEMBL200847,COC(=O)CCc1c(C)[nH]c(/C=C2\C(=O)Nc3cc(-c4ccc(O)c(OC)c4)ccc32)c1C,CHEK1,IC50,75.0,446.5,4.61,0,False,False,1,CHEK1,resistant,0.001062,0.005312,446.5,4.61,3,5,100.7,6,3,0.379,2.67,0,True,True,0,False,high,medium,97.6,True
CHEMBL543394,CHEMBL543394,Cl.Oc1nc2ccc(N3CCC(N4CCCC4)CC3)nc2c2ccccc12,PARP1,IC50,75.0,384.91,3.55,0,False,False,1,PARP1,resistant,0.001062,0.005312,384.9,3.98,1,5,52.5,2,3,0.677,2.51,0,True,True,0,False,high,low,100.0,True
CHEMBL146794,CHEMBL146794,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCOCCOCc1ccc(O)c(C(N)=O)c1,AR,IC50,77.0,534.49,3.16,1,False,False,1,AR,sensitive,0.005284,0.000793,534.5,3.16,2,7,146.2,10,2,0.352,2.98,1,False,True,0,False,medium,medium,72.0,True
CHEMBL173116,CHEMBL173116,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN[C@@H](Cc1ccccc1)C(N)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,78.0,625.68,2.42,1,False,False,1,CD274,immune,0.002635,0.002635,625.7,2.42,5,7,189.7,15,4,0.133,3.71,1,False,True,0,False,medium,low,72.7,True
CHEMBL3215760,CHEMBL3215760,Cl.Cl.c1cc(OCCN2CCSCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,IC50,79.0,550.51,3.7,1,False,False,1,PIK3CA,escape_route,0.002102,0.003154,550.5,4.55,0,9,76.8,6,4,0.344,2.98,1,True,True,0,False,high,medium,86.9,True
CHEMBL381703,CHEMBL381703,N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)CC1CNc2ccccc21,AKT1,IC50,79.0,405.93,4.64,0,False,False,1,AKT1,escape_route,0.002102,0.003154,405.9,4.64,3,5,75.9,7,3,0.499,3.67,0,True,True,0,False,high,medium,100.0,True
CHEMBL2436173,CHEMBL2436173,CC(=O)c1ccc2c(c1)c1c3c(ccc1n2CC[C@H]1CCCN1C)C(=O)CC3,MDM2,EC50,80.0,374.48,4.61,0,False,False,1,MDM2,sensitive,0.005242,0.000786,374.5,4.61,0,3,42.3,4,3,0.626,3.09,0,True,True,0,False,high,low,100.0,True
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CDK6,IC50,80.0,0.0,0.0,0,False,False,1,CDK6,sensitive,0.005242,0.000786,401.8,3.3,3,6,94.1,2,3,0.61,3.41,0,True,True,0,False,high,medium,100.0,True
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CDK6,IC50,80.0,0.0,0.0,0,False,False,1,CDK6,sensitive,0.005242,0.000786,401.8,3.3,3,6,94.1,2,3,0.61,3.41,0,True,True,0,False,high,medium,100.0,True
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CDK6,IC50,80.0,0.0,0.0,0,False,False,1,CDK6,sensitive,0.005242,0.000786,401.8,3.3,3,6,94.1,2,3,0.61,3.41,0,True,True,0,False,high,medium,100.0,True
CHEMBL421605,CHEMBL421605,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc(Br)cc1,PARP1,IC50,80.0,434.29,1.57,0,False,False,1,PARP1,resistant,0.001048,0.005242,434.3,1.57,2,4,101.0,6,2,0.674,2.43,0,True,True,0,False,high,low,100.0,True
CHEMBL172921,CHEMBL172921,CCCC(=O)NCC(=O)C(CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,81.0,548.6,2.65,1,False,False,1,CD274,immune,0.002614,0.002614,548.6,2.65,4,6,163.7,13,3,0.255,3.38,1,False,True,0,False,medium,low,75.1,True
CHEMBL2113247,CHEMBL2113247,C[C@@H]1CNc2cc3nc(O)cc(C(F)(F)F)c3cc2[C@@H]1CCC(F)(F)F,AR,EC50,82.0,378.32,5.45,1,False,False,1,AR,sensitive,0.005215,0.000782,378.3,5.45,2,3,45.2,2,2,0.684,4.08,1,True,True,0,False,high,low,98.7,True
CHEMBL204217,CHEMBL204217,CCc1ccc(C(=O)Nc2ncc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OC)cc34)cn2)cc1,AURKA,IC50,85.0,543.63,4.09,1,False,False,1,AURKA,resistant,0.001035,0.005176,543.6,4.09,2,10,123.6,11,4,0.267,2.63,1,False,True,0,False,high,medium,75.3,True
CHEMBL189162,CHEMBL189162,O=C(C(=O)c1ccc2ccccc2c1)c1ccc2ccccc2c1,FOLH1,Ki,85.0,310.35,5.06,1,False,False,1,FOLH1,other,0.002588,0.002588,310.4,5.06,0,2,34.1,3,4,0.391,1.71,1,True,False,1,False,high,low,72.8,False
CHEMBL220320,CHEMBL220320,O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,86.0,376.85,4.66,0,False,False,1,MAPK1,sensitive,0.005164,0.000775,376.8,4.66,3,2,73.6,5,4,0.474,2.52,0,True,True,0,False,high,low,100.0,True
CHEMBL406237,CHEMBL406237,COC[C@H]1OC(=O)/C(=C/N2CCN(Cc3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,IC50,87.0,606.72,3.07,1,False,False,2,PIK3CA;MTOR,escape_route,0.00206,0.003091,606.7,3.07,2,10,125.8,6,1,0.369,4.76,1,True,True,0,False,high,medium,87.4,True
CHEMBL381421,CHEMBL381421,Oc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccnnc2)ccc1Cl,BRAF,Kd,87.0,348.79,4.56,0,False,False,1,BRAF,escape_route,0.00206,0.003091,348.8,4.56,2,4,74.7,3,4,0.569,2.47,0,True,True,0,False,high,low,100.0,True
CHEMBL5221093,CHEMBL5221093,Cn1cc(Cc2ccccc2Oc2ccccc2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,IC50,87.1,391.86,4.5,0,False,False,1,EZH2,resistant,0.00103,0.00515,391.9,4.5,1,5,78.9,5,4,0.507,2.54,0,True,True,0,False,high,low,100.0,True
CHEMBL4580787,CHEMBL4580787,CN(C)C/C=C/C(=O)Nc1cccc(S(=O)(=O)N2CCC(NC(=O)c3n[nH]cc3NC(=O)c3c(Cl)cc(Cl)cc3Cl)CC2)c1,ATR,IC50,88.0,683.02,4.26,1,False,False,1,ATR,resistant,0.001028,0.005139,683.0,4.26,4,7,156.6,10,3,0.233,3.16,1,False,True,0,False,medium,medium,69.7,True
CHEMBL315638,CHEMBL315638,O=C(O)c1cccc(Cn2nc(-c3cccs3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c1,CHEK2,IC50,89.0,496.93,5.03,1,False,False,1,CHEK2,resistant,0.001025,0.005127,496.9,5.03,2,6,110.9,7,4,0.369,2.74,1,True,True,0,False,high,medium,87.4,True
CHEMBL332551,CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,MAPK1,IC50,89.0,295.3,1.21,0,False,False,1,MAPK1,sensitive,0.005127,0.000769,295.3,1.21,4,5,116.4,1,2,0.632,3.33,0,True,True,0,False,high,low,100.0,True
CHEMBL332551,CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,MAPK1,IC50,89.0,295.3,1.21,0,False,False,1,MAPK1,sensitive,0.005127,0.000769,295.3,1.21,4,5,116.4,1,2,0.632,3.33,0,True,True,0,False,high,low,100.0,True
CHEMBL2112885,CHEMBL2112885,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NCNC(=O)c2cc(COCC#CCN3C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)ccc2O)[C@H](O)[C@H](C)O1,AR,IC50,90.0,1070.0,0.0,1,False,False,1,AR,sensitive,0.005114,0.000767,1070.0,3.38,8,18,315.1,14,4,0.026,5.85,3,False,False,1,False,low,medium,11.3,False
CHEMBL410637,CHEMBL410637,COC[C@H]1OC(=O)/C(=C/N2CCN(C)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,IC50,90.0,530.62,1.5,1,False,False,2,PIK3CA;MTOR,escape_route,0.002046,0.003069,530.6,1.5,2,10,125.8,4,0,0.408,4.9,1,True,True,0,False,high,low,93.2,True
CHEMBL107260,CHEMBL107260,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,IC50,90.0,441.49,-0.94,0,False,False,1,PARP1,resistant,0.001023,0.005114,441.5,-0.94,2,7,133.3,6,2,0.591,2.62,0,True,True,0,False,high,low,100.0,True
CHEMBL247793,CHEMBL247793,CCNC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BRAF,IC50,90.0,469.45,4.41,0,False,False,1,BRAF,escape_route,0.002046,0.003069,469.4,4.41,4,6,113.6,7,3,0.408,2.55,0,True,True,0,False,high,medium,98.2,True
CHEMBL541110,CHEMBL541110,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)nn1.Cl,MAP2K1,IC50,90.0,663.96,3.35,1,False,False,1,MAP2K1,sensitive,0.005114,0.000767,664.0,3.77,1,9,130.2,6,3,0.238,3.89,1,True,True,0,False,high,medium,84.8,True
CHEMBL202838,CHEMBL202838,COc1cc(NC(=O)CCCc2cccs2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,91.0,470.94,4.68,0,False,False,1,CHEK1,resistant,0.00102,0.005102,470.9,4.68,3,7,129.0,8,3,0.438,2.6,0,True,True,0,False,high,medium,98.8,True
CHEMBL199296,CHEMBL199296,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2c[nH]c3ccccc23)ccc1O,CHEK1,IC50,92.0,382.42,5.04,1,False,False,1,CHEK1,resistant,0.001018,0.005091,382.4,5.04,3,3,74.3,3,4,0.435,2.36,1,True,False,1,False,high,low,73.7,False
CHEMBL451570,CHEMBL451570,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,CDK4,IC50,96.0,275.29,1.24,0,False,False,1,CDK4,sensitive,0.005044,0.000757,275.3,1.24,3,4,96.7,3,2,0.785,3.72,0,True,True,0,False,high,low,100.0,True
CHEMBL497995,CHEMBL497995,Nc1nccc(-c2cc3c([nH]2)C(C2CCC2)CNC3=O)n1,CDK4,IC50,96.0,283.34,1.68,0,False,False,1,CDK4,sensitive,0.005044,0.000757,283.3,1.68,3,4,96.7,2,2,0.781,3.51,0,True,True,0,False,high,low,100.0,True
CHEMBL381172,CHEMBL381172,COc1cc(CN2CCOCC2)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,96.0,368.4,1.83,0,False,False,1,CHEK1,resistant,0.001009,0.005044,368.4,1.83,2,7,112.4,5,2,0.828,2.39,0,True,True,0,False,high,low,100.0,True
CHEMBL267231,CHEMBL267231,C=CCC1Oc2cccc(OC(F)F)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,AR,Ki,96.3,383.44,6.57,1,False,False,1,AR,sensitive,0.005041,0.000756,383.4,6.57,1,3,30.5,4,2,0.606,3.57,1,True,True,0,False,high,low,97.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,Kd,100.0,466.54,4.35,0,False,False,7,CDK4;AKT1;ATR;CHEK1;PARP2;MAPK1;AURKA,sensitive,0.005,0.00075,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,Kd,100.0,466.54,4.35,0,False,False,7,CDK4;AKT1;ATR;CHEK1;PARP2;MAPK1;AURKA,sensitive,0.005,0.00075,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,Kd,100.0,466.54,4.35,0,False,False,7,CDK4;AKT1;ATR;CHEK1;PARP2;MAPK1;AURKA,sensitive,0.005,0.00075,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,Kd,100.0,466.54,4.35,0,False,False,7,CDK4;AKT1;ATR;CHEK1;PARP2;MAPK1;AURKA,sensitive,0.005,0.00075,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,Kd,100.0,466.54,4.35,0,False,False,7,CDK4;AKT1;ATR;CHEK1;PARP2;MAPK1;AURKA,sensitive,0.005,0.00075,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,Kd,100.0,466.54,4.35,0,False,False,7,CDK4;AKT1;ATR;CHEK1;PARP2;MAPK1;AURKA,sensitive,0.005,0.00075,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,Kd,100.0,466.54,4.35,0,False,False,7,CDK4;AKT1;ATR;CHEK1;PARP2;MAPK1;AURKA,sensitive,0.005,0.00075,466.5,4.35,2,4,69.5,2,5,0.406,4.95,0,True,True,0,False,high,medium,98.1,True
CHEMBL211819,CHEMBL211819,O=C1NC(=O)/C(=C/c2ccc(-c3cc(O)ccc3O)o2)S1,PIK3CA,IC50,100.0,303.3,2.68,0,False,False,1,PIK3CA,escape_route,0.002,0.003,303.3,2.68,3,6,99.8,2,2,0.582,2.6,0,True,True,0,False,high,low,100.0,True
CHEMBL537877,CHEMBL537877,COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1.Cl,PIK3CA,IC50,100.0,398.85,3.28,0,False,False,1,PIK3CA,escape_route,0.002,0.003,398.8,3.71,0,7,73.5,3,4,0.52,2.58,0,True,True,0,False,high,low,100.0,True
CHEMBL364872,CHEMBL364872,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,IC50,100.0,363.48,4.46,0,False,False,1,KRAS,escape_route,0.002,0.003,363.5,4.46,1,3,40.5,4,3,0.743,3.34,0,True,True,0,False,high,low,100.0,True
CHEMBL212781,CHEMBL212781,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,IC50,100.0,363.48,4.46,0,False,False,1,KRAS,escape_route,0.002,0.003,363.5,4.46,1,3,40.5,4,3,0.743,3.34,0,True,True,0,False,high,low,100.0,True
CHEMBL373628,CHEMBL373628,C[C@@H](NC(=O)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1)c1ccccc1,MAPK1,Ki,100.0,390.87,5.22,1,False,False,1,MAPK1,sensitive,0.005,0.00075,390.9,5.22,3,2,73.6,5,4,0.437,2.82,1,True,True,0,False,high,low,93.7,True
