chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank
CHEMBL592445,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,PIK3CB,escape_route,scout1,6.0,0.0,0.409,2.74,88.2,,database,73.3,79.5,88.2,51.3,70,80.7,74.7,426
CHEMBL410643,COC[C@H]1OC(=O)/C(=C/N(C)CCCN(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CB,escape_route,scout1,13.0,0.0,0.345,4.98,91.9,,database,62.2,98.7,91.9,43.6,70,55.8,74.6,427
,CNc1c(OC)cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5c(C(=O)OC)c(C)n3C)[nH]c2c1OC,MAP2K1,sensitive,scout2,3.71,504.5,0.513,4.6,70.0,0.498,bioisostere,80.2,99.6,70.0,24.1,100,60.0,74.6,428
,CCCCCCNCC(=O)C(F)(F)Cl,FOLH1,other,scout2,5.01,227.7,0.51,1.8,70.0,0.603,bioisostere,75.9,99.5,70.0,22.8,100,91.1,74.6,429
CHEMBL114791,O=C[C@H](CC(=O)O)NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)c1cccc2ccccc12)CC3,CD274,immune,scout1,10.0,0.0,0.426,3.62,100.0,,database,66.0,99.0,100.0,19.8,70,70.9,74.6,430
,CCCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.85,321.2,0.509,2.1,70.0,0.651,r_group,76.4,99.5,70.0,22.9,100,87.8,74.6,431
,O=C1COCCN1Cc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,CDK6,sensitive,scout2,3.89,443.5,0.503,4.1,70.0,0.495,bioisostere,79.5,99.6,70.0,23.9,100,65.6,74.6,432
CHEMBL4240212,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,MDM2,sensitive,scout1,12.0,0.0,0.85,2.08,100.0,,database,63.4,98.8,100.0,19.0,70,88.0,74.5,433
,CNC.COc1ncc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)cc24)cn1.O,MAP2K1,sensitive,scout2,4.07,425.5,0.706,3.9,70.0,0.566,bioisostere,78.9,99.6,70.0,23.7,100,67.8,74.5,434
CHEMBL107935,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(Oc2ccccc2)cc1,PARP1,resistant,scout1,30.0,0.0,0.495,2.61,100.0,,database,50.3,97.0,100.0,50.3,70,82.1,74.5,435
,CCCCCCNCC(=O)C(Cl)(Cl)Cl,FOLH1,other,scout2,5.15,260.6,0.563,1.8,70.0,0.536,bioisostere,75.5,99.5,70.0,22.7,100,91.1,74.5,436
CHEMBL326660,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccccc2)CC1,PARP1,resistant,scout1,30.0,0.0,0.641,2.64,100.0,,database,50.3,97.0,100.0,50.3,70,81.8,74.5,437
,NCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.02,308.2,0.572,2.0,70.0,0.475,r_group,75.9,99.5,70.0,22.8,100,88.9,74.5,438
CHEMBL110115,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(OC(F)F)cc1,PARP1,resistant,scout1,30.0,0.0,0.601,2.79,100.0,,database,50.3,97.0,100.0,50.3,70,80.1,74.4,439
CHEMBL436344,CC1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC[C@@H]1C,AR,sensitive,scout1,10.0,0.0,0.768,3.88,100.0,,database,66.0,99.0,100.0,19.8,70,68.0,74.4,440
,CNCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.11,322.2,0.547,2.1,70.0,0.476,r_group,75.6,99.5,70.0,22.7,100,87.8,74.4,441
CHEMBL427196,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1O,BRAF,escape_route,scout1,22.0,0.0,0.523,2.32,100.0,,database,54.7,97.8,100.0,38.3,70,85.3,74.4,442
CHEMBL108968,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(OC(=O)c2ccccc2)cc1,PARP1,resistant,scout1,30.0,0.0,0.279,2.65,100.0,,database,50.3,97.0,100.0,50.3,70,81.7,74.4,443
,CCOc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC)c24)nn1,MAP2K1,sensitive,scout2,4.08,434.5,0.567,4.0,70.0,0.596,r_group,78.8,99.6,70.0,23.7,100,66.7,74.4,444
,CCCCCC[Se](=O)(=O)CC(=O)C(C)(F)F,FOLH1,other,scout2,5.15,303.2,0.511,2.0,70.0,0.479,bioisostere,75.5,99.5,70.0,22.7,100,88.9,74.4,445
CHEMBL200164,O/N=C1/CCCc2cc(-c3[nH]c(-c4ccccc4)nc3-c3ccncc3)ccc21,BRAF,escape_route,scout1,17.0,0.0,0.373,2.53,92.5,,database,58.4,98.3,92.5,40.9,70,83.0,74.4,446
,O=C(C[Se](=O)(=O)CCCCCO)C(F)(F)F,FOLH1,other,scout2,5.07,309.1,0.572,2.0,70.0,0.587,r_group,75.7,99.5,70.0,22.7,100,88.9,74.4,447
,CC(C)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.09,335.2,0.503,2.2,70.0,0.537,r_group,75.7,99.5,70.0,22.7,100,86.7,74.3,448
,N#CCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.21,318.2,0.534,2.1,70.0,0.429,r_group,75.3,99.5,70.0,22.6,100,87.8,74.3,449
,O=C(O)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.12,337.2,0.541,2.2,70.0,0.506,r_group,75.6,99.5,70.0,22.7,100,86.7,74.3,450
,NC(=O)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.07,336.2,0.536,2.2,70.0,0.449,r_group,75.7,99.5,70.0,22.7,100,86.7,74.3,451
,CN(C)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.14,336.2,0.503,2.2,70.0,0.574,r_group,75.5,99.5,70.0,22.7,100,86.7,74.3,452
,O=C(C[Se](=O)(=O)CCCCCC1CC1)C(F)(F)F,FOLH1,other,scout2,5.06,333.2,0.505,2.2,70.0,0.499,r_group,75.8,99.5,70.0,22.7,100,86.7,74.3,453
CHEMBL550286,Oc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,MTOR,escape_route,scout1,9.6,0.0,0.474,2.66,99.5,,database,66.6,79.2,99.5,46.6,70,81.6,74.3,454
CHEMBL131737,COc1ccc(-c2nc3c(C(N)=O)cccc3n2C)cc1,PARP1,resistant,scout1,32.0,0.0,0.801,1.99,100.0,,database,49.3,96.8,100.0,49.3,70,89.0,74.3,455
CHEMBL161770,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)cn1)C3=CC2=O,MAP2K1,sensitive,scout1,9.7,0.0,0.603,4.38,100.0,,database,66.4,99.0,100.0,19.9,70,62.4,74.3,456
,COC(=O)c1c(C(C)C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,4.22,448.5,0.552,4.1,70.0,0.579,r_group,78.4,99.6,70.0,23.5,100,65.6,74.2,457
CHEMBL368313,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CNCCCc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,1.15,0.0,0.152,3.41,68.0,,database,97.0,79.9,68.0,29.1,70,73.2,74.2,458
,Oc1cc(C(Cl)(Cl)Cl)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,4.83,371.7,0.604,2.9,70.0,0.686,bioisostere,76.4,99.5,70.0,22.9,100,78.9,74.2,459
CHEMBL564099,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C)CC4)c3n2)cc1,MTOR,escape_route,scout1,22.0,0.0,0.629,2.62,100.0,,database,54.7,97.8,100.0,38.3,70,82.0,74.2,460
CHEMBL206460,COc1cc(NC(=O)Cc2ccc(S(C)(=O)=O)cc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,7.0,0.0,0.432,2.55,73.6,,database,71.1,79.4,73.6,71.1,70,82.8,74.2,461
CHEMBL208728,N#Cc1cnc(NC(=O)Nc2cc(Cl)c(OCC3CCCO3)cc2N2CCCC2)cn1,CHEK1,resistant,scout1,15.0,0.0,0.699,3.14,100.0,,database,60.2,78.8,100.0,60.2,70,76.2,74.1,462
,COCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.37,323.2,0.508,2.1,70.0,0.531,r_group,74.9,99.5,70.0,22.5,100,87.8,74.1,463
,NS(=O)(=O)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.18,372.2,0.502,2.4,70.0,0.462,r_group,75.4,99.5,70.0,22.6,100,84.4,74.1,464
,CCc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,4.93,334.4,0.743,3.0,70.0,0.595,r_group,76.1,99.5,70.0,22.8,100,77.8,74.0,465
,O=C(O)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,4.95,350.3,0.786,3.1,70.0,0.594,r_group,76.1,99.5,70.0,22.8,100,76.7,74.0,466
,Cc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.03,320.4,0.716,2.9,70.0,0.615,r_group,75.8,99.5,70.0,22.8,100,78.9,74.0,467
,Nc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.0,321.3,0.749,2.9,70.0,0.602,r_group,75.9,99.5,70.0,22.8,100,78.9,74.0,468
CHEMBL315622,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1Cc1cccc(Cl)c1,CHEK2,resistant,scout1,11.0,0.0,0.37,2.51,87.4,,database,64.6,79.1,87.4,64.6,70,83.2,74.0,469
,CC(F)(F)c1cc(O)nc2cc3c(cc12)[C@H]1CCCC[C@H]1CN3,AR,sensitive,scout2,5.15,318.4,0.797,2.9,70.0,0.611,bioisostere,75.5,99.5,70.0,22.7,100,78.9,73.9,470
,Cc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.16,320.4,0.716,2.9,70.0,0.576,r_group,75.5,99.5,70.0,22.6,100,78.9,73.9,471
,FC(F)(F)c1cc(Cl)nc2cc3c(cc12)[C@H]1CCCC[C@@H]1CN3,AR,sensitive,scout2,5.14,340.8,0.631,2.9,70.0,0.582,r_group,75.5,99.5,70.0,22.7,100,78.9,73.9,472
,CCC1CCNc2cc3[nH]c(=O)cc(C(Cl)(Cl)Cl)c3cc21,AR,sensitive,scout2,5.3,345.7,0.738,2.6,70.0,0.563,bioisostere,75.1,99.5,70.0,22.5,100,82.2,73.9,473
CHEMBL561844,CC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,7.0,0.0,0.419,2.65,88.4,,database,71.1,79.4,88.4,49.8,70,81.7,73.9,474
,CCC1CCNc2cc3[nH]c(=O)cc(C(F)(F)Cl)c3cc21,AR,sensitive,scout2,5.3,312.7,0.819,2.6,70.0,0.578,bioisostere,75.1,99.5,70.0,22.5,100,82.2,73.9,475
,Fc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.12,324.3,0.539,2.9,70.0,0.612,r_group,75.6,99.5,70.0,22.7,100,78.9,73.9,476
,CCC1CCNc2cc3[nH]c(=O)cc(C(C)(F)F)c3cc21,AR,sensitive,scout2,5.4,292.3,0.88,2.6,70.0,0.582,bioisostere,74.8,99.5,70.0,22.4,100,82.2,73.8,477
,CNc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.14,335.4,0.77,3.0,70.0,0.578,r_group,75.5,99.5,70.0,22.7,100,77.8,73.8,478
CHEMBL3698674,c1ccc2c(c1)c1cnc(Nc3ccc(N4CCNCC4)cn3)nc1n2C1CCCCCC1,CDK6,sensitive,scout1,3.1,0.0,0.433,2.65,88.7,,database,82.8,79.8,88.7,24.8,70,81.7,73.8,479
,CCC1CCNc2cc3[nH]c(=O)cc(C#N)c3cc21,AR,sensitive,scout2,5.46,253.3,0.821,2.4,70.0,0.517,bioisostere,74.7,99.5,70.0,22.4,100,84.4,73.8,480
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,481
,CC(=O)[C@@]1(OC(C)=S)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,5.01,402.6,0.576,3.5,70.0,0.586,bioisostere,75.9,99.5,70.0,22.8,100,72.2,73.7,482
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,483
,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,4.98,386.5,0.648,3.5,70.0,0.695,r_group,76.0,99.5,70.0,22.8,100,72.2,73.7,484
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,485
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,486
,N#Cc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.29,331.3,0.752,3.0,70.0,0.525,r_group,75.1,99.5,70.0,22.5,100,77.8,73.7,487
,CN(C)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.2,349.4,0.784,3.1,70.0,0.53,r_group,75.4,99.5,70.0,22.6,100,76.7,73.7,488
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,489
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,490
,Nc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.27,321.3,0.749,2.9,70.0,0.545,r_group,75.2,99.5,70.0,22.6,100,78.9,73.7,491
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,492
,CC1(C)NC(=O)N(c2ccc(C#N)c(C#N)c2)C1=O,AR,sensitive,scout2,5.59,254.2,0.763,2.4,70.0,0.517,bioisostere,74.3,99.4,70.0,22.3,100,84.4,73.7,493
,FC(F)(F)c1cc(C2CC2)nc2cc3c(cc12)[C@H]1CCCC[C@H]1CN3,AR,sensitive,scout2,5.19,346.4,0.703,3.1,70.0,0.534,r_group,75.4,99.5,70.0,22.6,100,76.7,73.7,494
,FC(F)(F)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.17,374.3,0.575,3.2,70.0,0.577,r_group,75.5,99.5,70.0,22.6,100,75.6,73.7,495
,CC[C@@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(C)=O)C(C)=O)[C@@]2(C)CCC(=O)C=C12,AR,sensitive,scout2,4.99,400.6,0.622,3.6,70.0,0.719,r_group,76.0,99.5,70.0,22.8,100,71.1,73.6,496
,CCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,4.98,400.6,0.622,3.6,70.0,0.706,r_group,76.0,99.5,70.0,22.8,100,71.1,73.6,497
,N#Cc1cc(O)nc2cc3c(cc12)[C@H]1CCCC[C@@H]1CN3,AR,sensitive,scout2,5.65,279.3,0.774,2.6,70.0,0.532,bioisostere,74.2,99.4,70.0,22.3,100,82.2,73.6,498
,CCc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.32,334.4,0.743,3.0,70.0,0.525,r_group,75.0,99.5,70.0,22.5,100,77.8,73.6,499
,N#Cc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.34,331.3,0.752,3.0,70.0,0.519,r_group,75.0,99.5,70.0,22.5,100,77.8,73.6,500
,Oc1cc(C(Cl)(Cl)Cl)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.39,371.7,0.604,2.9,70.0,0.54,bioisostere,74.9,99.5,70.0,22.5,100,78.9,73.6,501
,C#N.CC1(C)NC(=O)N(c2ccsc2)C1=O.FC(F)F,AR,sensitive,scout2,5.69,307.3,0.811,2.5,70.0,0.471,bioisostere,74.1,99.4,70.0,22.2,100,83.3,73.6,502
,CC[C@]12CCC(=O)C=C1[C@@H](C)C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(OC(C)=O)C(C)=O,AR,sensitive,scout2,5.02,400.6,0.622,3.6,70.0,0.627,r_group,75.9,99.5,70.0,22.8,100,71.1,73.6,503
,C#N.CC1(C)NC(=O)N(c2ccncc2)C1=O.FC(F)F,AR,sensitive,scout2,5.59,302.3,0.806,2.6,70.0,0.438,bioisostere,74.3,99.4,70.0,22.3,100,82.2,73.6,504
,CC1(C)NC(=O)N(c2ccc(C#N)c(C(Cl)(Cl)Cl)c2)C1=O,AR,sensitive,scout2,5.73,346.6,0.627,2.6,70.0,0.57,bioisostere,74.0,99.4,70.0,22.2,100,82.2,73.5,505
,CC1(C)NC(=O)N(c2ccc(C#N)c(C(F)(F)Cl)c2)C1=O,AR,sensitive,scout2,5.71,313.7,0.674,2.6,70.0,0.576,bioisostere,74.0,99.4,70.0,22.2,100,82.2,73.5,506
,N#Cc1cc(O)nc2cc3c(cc12)[C@H]1CCCC[C@H]1CN3,AR,sensitive,scout2,5.68,279.3,0.774,2.6,70.0,0.548,bioisostere,74.1,99.4,70.0,22.2,100,82.2,73.5,507
,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C1CC1,AR,sensitive,scout2,5.05,412.6,0.609,3.8,70.0,0.586,r_group,75.8,99.5,70.0,22.7,100,68.9,73.5,508
,NS(=O)(=O)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.37,385.4,0.785,3.2,70.0,0.492,r_group,74.9,99.5,70.0,22.5,100,75.6,73.5,509
,CC(F)(F)c1cc(O)nc2cc3c(cc12)[C@H]1CCCC[C@@H]1CN3,AR,sensitive,scout2,5.55,318.4,0.797,2.9,70.0,0.597,bioisostere,74.4,99.4,70.0,22.3,100,78.9,73.5,510
,FC(F)(F)c1cc(C2CC2)nc2cc3c(cc12)[C@H]1CCCC[C@@H]1CN3,AR,sensitive,scout2,5.4,346.4,0.703,3.1,70.0,0.522,r_group,74.8,99.5,70.0,22.4,100,76.7,73.5,511
,CC(=O)O[C@@H]1C[C@]2(C)C(=O)CC[C@H]2C2=C1[C@@]1(C)[CH]OC(=O)c3coc(c31)C2=O.CNC,PIK3CB,escape_route,scout2,10.7,428.5,0.679,3.9,70.0,0.448,bioisostere,65.0,98.9,70.0,45.5,100,67.8,73.5,512
CHEMBL3702096,OCCN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,CDK6,sensitive,scout1,4.9,0.0,0.454,2.79,99.1,,database,76.2,79.6,99.1,22.9,70,80.1,73.5,513
,CNC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,PIK3CB,escape_route,scout2,10.72,427.5,0.73,3.9,70.0,0.595,bioisostere,65.0,98.9,70.0,45.5,100,67.8,73.4,514
,CN(C)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.56,349.4,0.784,3.1,70.0,0.543,r_group,74.4,99.4,70.0,22.3,100,76.7,73.4,515
,CC(=O)[C@@]1(OC(=O)C(C)C)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,5.09,414.6,0.589,3.8,70.0,0.56,r_group,75.7,99.5,70.0,22.7,100,68.9,73.4,516
,COc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.58,336.4,0.799,3.0,70.0,0.571,r_group,74.4,99.4,70.0,22.3,100,77.8,73.4,517
,NS(=O)(=O)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.51,385.4,0.785,3.2,70.0,0.532,r_group,74.5,99.4,70.0,22.4,100,75.6,73.4,518
,FC(F)(F)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.49,374.3,0.575,3.2,70.0,0.575,r_group,74.6,99.5,70.0,22.4,100,75.6,73.4,519
,Oc1cc(C(F)(F)Cl)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.67,338.8,0.725,2.9,70.0,0.615,bioisostere,74.1,99.4,70.0,22.2,100,78.9,73.4,520
,Fc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.67,324.3,0.539,2.9,70.0,0.623,r_group,74.1,99.4,70.0,22.2,100,78.9,73.4,521
,C.CN[C@@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C.O,AR,sensitive,scout2,5.29,391.6,0.769,3.5,70.0,0.557,bioisostere,75.1,99.5,70.0,22.5,100,72.2,73.4,522
,CC(=O)S[C@@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,5.28,402.6,0.623,3.5,70.0,0.518,bioisostere,75.2,99.5,70.0,22.5,100,72.2,73.4,523
,CC[C@]12CC[C@H]3[C@@H](C[C@H](C)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(OC(C)=O)C(C)=O,AR,sensitive,scout2,5.28,400.6,0.622,3.6,70.0,0.569,r_group,75.2,99.5,70.0,22.5,100,71.1,73.4,524
,CCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,5.26,400.6,0.622,3.6,70.0,0.564,r_group,75.2,99.5,70.0,22.6,100,71.1,73.4,525
CHEMBL3702050,COCCN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,CDK6,sensitive,scout1,4.9,0.0,0.432,2.78,98.6,,database,76.2,79.6,98.6,22.9,70,80.2,73.4,526
,CC(=O)O[C@]1(C(=O)C2CC2)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,5.09,412.6,0.609,3.8,70.0,0.593,r_group,75.7,99.5,70.0,22.7,100,68.9,73.4,527
,CC(=O)O[C@]1(C(=O)C(C)C)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,5.15,414.6,0.589,3.8,70.0,0.582,r_group,75.5,99.5,70.0,22.7,100,68.9,73.4,528
,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@@H](C(C)C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,AR,sensitive,scout2,5.13,414.6,0.589,3.8,70.0,0.554,r_group,75.6,99.5,70.0,22.7,100,68.9,73.4,529
,O=C(O)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.54,350.3,0.786,3.1,70.0,0.567,r_group,74.5,99.4,70.0,22.3,100,76.7,73.4,530
,Oc1cc(C(F)(F)Cl)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.71,338.8,0.725,2.9,70.0,0.658,bioisostere,74.0,99.4,70.0,22.2,100,78.9,73.3,531
,COC[CH][C@]1(C)C2=C(C(=O)c3occ(C(N)=O)c31)[C@@H]1CCC(=O)[C@@]1(C)C[C@H]2OC(C)=O,PIK3CB,escape_route,scout2,11.02,428.5,0.713,3.9,70.0,0.407,bioisostere,64.6,98.9,70.0,45.2,100,67.8,73.3,532
,NC(=O)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,5.65,349.4,0.816,3.1,70.0,0.558,r_group,74.2,99.4,70.0,22.3,100,76.7,73.3,533
,NC(=O)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,5.61,349.4,0.816,3.1,70.0,0.575,r_group,74.3,99.4,70.0,22.3,100,76.7,73.3,534
