chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank,herg_alerts,herg_risk,brenk_alerts,mutagenicity_risk,cyp_2d6_risk,cyp_3a4_risk,reactive_alerts,tox_score,offtarget_flags,n_offtarget_flags,selectivity_score,score_tox,score_selectivity_new,score_rebalanced,rank_new
,O=C(O)CCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.69,321.2,0.549,2.1,70.0,0.498,r_group,76.9,99.5,70.0,23.1,100,87.8,74.8,418,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.8,324
,NC(=O)CCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.66,320.2,0.545,2.1,70.0,0.477,r_group,76.9,99.5,70.0,23.1,100,87.8,74.8,419,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.8,325
,COCCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.68,307.2,0.511,2.0,70.0,0.513,r_group,76.9,99.5,70.0,23.1,100,88.9,74.9,407,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.8,326
CHEMBL390728,CCC1CCNc2cc3[nH]c(=O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,4.0,0.0,0.839,3.34,100.0,,database,79.1,99.6,100.0,23.7,70,74.0,79.4,254,1,medium,0,low,high,low,0,75,[],0,100,75,100,76.7,327
,C.COc1ncc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(N)=O)c24)cn1,MAP2K1,sensitive,scout2,3.79,421.5,0.723,3.9,70.0,0.546,bioisostere,79.9,99.6,70.0,24.0,100,67.8,74.9,406,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.7,328
,CCc1[nH]c2c(c1C(=O)OC)[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,3.68,434.5,0.566,4.0,70.0,0.424,r_group,80.3,99.6,70.0,24.1,100,66.7,75.0,398,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.7,329
,C.COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(N)=O)c24)nn1,MAP2K1,sensitive,scout2,3.76,421.5,0.723,3.9,70.0,0.46,bioisostere,80.0,99.6,70.0,24.0,100,67.8,74.9,414,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.7,330
,CCCCCCNCC(=O)C(C)(F)F,FOLH1,other,scout2,4.92,207.3,0.619,1.8,70.0,0.492,bioisostere,76.2,99.5,70.0,22.8,100,91.1,74.7,424,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.7,331
CHEMBL383970,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout1,10.0,0.0,0.717,3.44,100.0,,database,66.0,99.0,100.0,46.2,70,72.9,78.6,261,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,76.7,332
,Cl.Oc1cc[nH]c1.c1nc(N2CCOCC2)c2sccc2n1,PIK3CA,escape_route,scout2,16.7,340.8,0.712,2.8,70.0,0.418,bioisostere,58.7,98.3,70.0,41.1,100,80.0,71.3,638,0,low,0,low,low,low,0,100,[],0,100,100,100,76.6,333
CHEMBL298445,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,CDK4,sensitive,scout1,4.0,0.0,0.557,2.42,100.0,,database,79.1,99.6,100.0,23.7,70,84.2,79.9,237,1,high,0,low,low,low,0,70,[],0,100,70,100,76.5,334
CHEMBL155513,CCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout1,3.388,0.0,0.536,3.67,100.0,,database,81.5,99.7,100.0,24.5,70,70.3,80.1,217,0,medium,1,medium,low,low,1,70,[],0,100,70,100,76.5,335
,C#N.CC1(C)NC(=O)N(c2ccncc2)C1=O.FC(F)F,AR,sensitive,scout2,5.59,302.3,0.806,2.6,70.0,0.438,bioisostere,74.3,99.4,70.0,22.3,100,82.2,73.6,504,0,low,0,low,high,low,0,90,[],0,100,90,100,76.4,336
CHEMBL1085160,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc(CO)c4)nc(N4CCOCC4)c3s2)CC1,PIK3CB,escape_route,scout1,14.0,0.0,0.543,2.7,95.9,,database,61.2,98.6,95.9,42.8,70,81.1,76.2,336,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.4,337
,O=C(C[Se](=O)(=O)CCCCCO)C(F)(F)F,FOLH1,other,scout2,5.07,309.1,0.572,2.0,70.0,0.587,r_group,75.7,99.5,70.0,22.7,100,88.9,74.4,447,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.4,338
,O=C(O)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.12,337.2,0.541,2.2,70.0,0.506,r_group,75.6,99.5,70.0,22.7,100,86.7,74.3,450,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.3,339
,NC(=O)CCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.07,336.2,0.536,2.2,70.0,0.449,r_group,75.7,99.5,70.0,22.7,100,86.7,74.3,451,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.3,340
CHEMBL541643,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CB,escape_route,scout1,16.0,0.0,0.769,2.44,100.0,,database,59.3,98.4,100.0,41.5,70,84.0,76.3,333,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.3,341
,N#CCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.21,318.2,0.534,2.1,70.0,0.429,r_group,75.3,99.5,70.0,22.6,100,87.8,74.3,449,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.3,342
CHEMBL541643,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CB,escape_route,scout1,16.0,0.0,0.769,2.44,100.0,,database,59.3,98.4,100.0,41.5,70,84.0,76.3,330,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.3,343
CHEMBL359106,NC1=N/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)C(=O)N1,MAPK1,sensitive,scout1,6.0,0.0,0.506,3.74,100.0,,database,73.3,99.4,100.0,22.0,70,69.6,77.1,307,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.3,344
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.406,4.95,98.1,,database,85.9,79.8,98.1,25.8,70,56.1,75.5,367,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.2,345
CHEMBL200172,CC(C)(C)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,BRAF,escape_route,scout1,12.0,0.0,0.711,2.49,100.0,,database,63.4,98.8,100.0,44.4,70,83.4,78.0,272,0,medium,0,low,high,low,0,75,[],0,100,75,100,76.2,346
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.406,4.95,98.1,,database,85.9,79.8,98.1,25.8,70,56.1,75.5,369,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.2,347
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.406,4.95,98.1,,database,85.9,79.8,98.1,25.8,70,56.1,75.5,370,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.2,348
,COCCCCC[Se](=O)(=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,5.37,323.2,0.508,2.1,70.0,0.531,r_group,74.9,99.5,70.0,22.5,100,87.8,74.1,463,0,low,1,medium,low,low,1,85,[],0,100,85,100,76.2,349
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.406,4.95,98.1,,database,85.9,79.8,98.1,25.8,70,56.1,75.5,371,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.2,350
CHEMBL321638,COc1ccc(-c2ccc(C(=O)CNC(=O)CCn3c4c(c(=O)[nH]c3=O)CSCC4)cc2)cc1,PARP1,resistant,scout1,15.0,0.0,0.48,2.62,100.0,,database,60.2,98.5,100.0,60.2,70,82.0,79.3,257,0,medium,0,low,low,low,0,85,"['hERG_channel', 'dopamine_D2']",2,70,85,70,76.2,351
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.406,4.95,98.1,,database,85.9,79.8,98.1,25.8,70,56.1,75.5,372,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.2,352
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.406,4.95,98.1,,database,85.9,79.8,98.1,25.8,70,56.1,75.5,366,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.2,353
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAPK1,sensitive,scout1,2.5,0.0,0.406,4.95,98.1,,database,85.9,79.8,98.1,25.8,70,56.1,75.5,365,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.2,354
CHEMBL27769,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,AR,sensitive,scout1,6.0,0.0,0.733,3.99,100.0,,database,73.3,99.4,100.0,22.0,70,66.8,77.0,311,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.1,355
CHEMBL208728,N#Cc1cnc(NC(=O)Nc2cc(Cl)c(OCC3CCCO3)cc2N2CCCC2)cn1,CHEK1,resistant,scout1,15.0,0.0,0.699,3.14,100.0,,database,60.2,78.8,100.0,60.2,70,76.2,74.1,462,0,medium,0,low,low,low,0,85,[],0,100,85,100,76.0,356
,CCOc1c(OC)c(OC)cc2cc(C(=O)N3CC(C)C4C3=CC(=O)c3[nH]c(C(=O)OC)cc34)[nH]c12,MAP2K1,sensitive,scout2,2.43,493.5,0.503,4.5,70.0,0.634,r_group,86.3,99.8,70.0,25.9,100,61.1,76.8,317,0,medium,1,medium,low,low,1,70,[],0,100,70,100,76.0,357
CHEMBL304500,COC(=O)c1c2c(n(C)c1C)C(=O)C=C1N(C(=O)c3cc4cc(OC)c(OC)c(OC)c4[nH]3)C[C@H]3C[C@]123,MAP2K1,sensitive,scout1,1.4,0.0,0.53,4.48,90.6,,database,94.2,79.9,90.6,28.3,70,61.3,77.1,302,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.9,358
CHEMBL200637,C/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout1,11.0,0.0,0.307,2.27,91.1,,database,64.6,98.9,91.1,45.2,70,85.9,76.9,315,0,medium,0,low,high,low,0,75,[],0,100,75,100,75.9,359
,CCOc1c(OC)cc2cc(C(=O)N3CC(C)C4C3=CC(=O)c3[nH]c(C(=O)OC)cc34)[nH]c2c1OC,MAP2K1,sensitive,scout2,2.55,493.5,0.503,4.5,70.0,0.555,r_group,85.6,99.7,70.0,25.7,100,61.1,76.5,323,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.8,360
,CCOC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,MAP2K1,sensitive,scout2,2.54,493.5,0.503,4.5,70.0,0.542,r_group,85.6,99.7,70.0,25.7,100,61.1,76.5,322,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.8,361
CHEMBL368313,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CNCCCc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,1.15,0.0,0.152,3.41,68.0,,database,97.0,79.9,68.0,29.1,70,73.2,74.2,458,0,medium,0,low,high,low,0,75,[],0,100,75,100,75.8,362
CHEMBL371952,Oc1cc(-c2[nH]c(-c3ccco3)nc2-c2ccncc2)ccc1Cl,BRAF,escape_route,scout1,13.0,0.0,0.565,2.48,100.0,,database,62.2,98.7,100.0,43.6,70,83.6,77.6,284,0,medium,0,low,high,low,0,75,[],0,100,75,100,75.8,363
,CNC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,MAP2K1,sensitive,scout2,2.61,478.5,0.518,4.4,70.0,0.561,bioisostere,85.3,99.7,70.0,25.6,100,62.2,76.5,321,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.7,364
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,483,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.6,365
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,481,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.6,366
,CC1(C)NC(=O)N(c2ccc(C#N)c(C(F)(F)Cl)c2)C1=O,AR,sensitive,scout2,5.71,313.7,0.674,2.6,70.0,0.576,bioisostere,74.0,99.4,70.0,22.2,100,82.2,73.5,506,0,low,1,medium,low,low,1,85,[],0,100,85,100,75.6,367
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,485,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.6,368
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,490,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.6,369
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,492,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.6,370
,C.COc1cc2cc(C(=O)N3CC(C)C4C3=CC(=O)c3[nH]c(C(N)=O)cc34)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,2.68,480.5,0.512,4.4,70.0,0.538,bioisostere,84.9,99.7,70.0,25.5,100,62.2,76.3,328,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.6,371
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,486,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.6,372
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,PARP2,resistant,scout1,13.0,0.0,0.406,4.95,98.1,,database,62.2,79.0,98.1,62.2,70,56.1,73.7,489,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.6,373
,CCC1CN(C(=O)c2cc3cc(OC)c(OC)c(OC)c3[nH]2)C2=CC(=O)c3[nH]c(C(=O)OC)cc3C21,MAP2K1,sensitive,scout2,2.65,493.5,0.503,4.5,70.0,0.516,r_group,85.0,99.7,70.0,25.5,100,61.1,76.3,331,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.6,374
,COc1cc2cc(C(=O)N3CC(C)C4C3=CC(=O)c3[nH]c(C(=O)SC)cc34)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,2.72,495.6,0.55,4.4,70.0,0.522,bioisostere,84.7,99.7,70.0,25.4,100,62.2,76.3,329,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.5,375
CHEMBL432211,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc2ccccc2c1,PARP1,resistant,scout1,25.0,0.0,0.612,2.42,100.0,,database,52.9,97.5,100.0,52.9,70,84.2,75.9,341,0,low,0,low,low,low,0,100,"['hERG_channel', 'dopamine_D2']",2,70,100,70,75.5,376
,COc1ccncc1.O.O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,CHEK1,resistant,scout2,6.58,337.4,0.703,3.1,70.0,0.434,bioisostere,72.0,99.3,70.0,72.0,100,76.7,80.1,219,1,medium,1,medium,high,low,1,60,"['hERG_channel', 'dopamine_D2']",2,70,60,70,75.5,377
CHEMBL431493,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout1,3.0,0.0,0.741,3.66,100.0,,database,83.3,99.7,100.0,25.0,70,70.4,80.7,179,1,high,0,low,high,low,0,60,[],0,100,60,100,75.5,378
CHEMBL4878379,COC(=O)c1c(Cc2ccccc2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,resistant,scout1,28.0,0.0,0.569,2.6,100.0,,database,51.2,97.2,100.0,51.2,70,82.2,75.0,402,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.4,379
CHEMBL433356,COc1ccc(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)cc1,PARP1,resistant,scout1,25.0,0.0,0.66,2.62,100.0,,database,52.9,97.5,100.0,52.9,70,82.0,75.8,351,0,low,0,low,low,low,0,100,"['hERG_channel', 'dopamine_D2']",2,70,100,70,75.4,380
CHEMBL4243509,COc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout1,9.0,0.0,0.81,2.17,100.0,,database,67.5,99.1,100.0,20.3,70,87.0,75.9,340,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.4,381
CHEMBL108137,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cncnc2)cc1,PARP1,resistant,scout1,25.0,0.0,0.516,2.84,100.0,,database,52.9,97.5,100.0,52.9,70,79.6,75.6,364,0,low,0,low,low,low,0,100,"['hERG_channel', 'dopamine_D2']",2,70,100,70,75.3,382
CHEMBL108840,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cccnn2)cc1,PARP1,resistant,scout1,25.0,0.0,0.516,2.85,100.0,,database,52.9,97.5,100.0,52.9,70,79.4,75.6,363,0,low,0,low,low,low,0,100,"['hERG_channel', 'dopamine_D2']",2,70,100,70,75.3,383
,CNC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O,MAP2K1,sensitive,scout2,2.92,490.5,0.505,4.5,70.0,0.527,bioisostere,83.6,99.7,70.0,25.1,100,61.1,75.8,348,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.2,384
CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,PIK3CB,escape_route,scout1,10.0,0.0,0.676,4.66,100.0,,database,66.0,99.0,100.0,46.2,70,59.3,77.9,278,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.2,385
CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,PIK3CB,escape_route,scout1,10.0,0.0,0.676,4.66,100.0,,database,66.0,99.0,100.0,46.2,70,59.3,77.9,277,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.2,386
CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,PIK3CB,escape_route,scout1,10.0,0.0,0.676,4.66,100.0,,database,66.0,99.0,100.0,46.2,70,59.3,77.9,276,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.2,387
,COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C(=O)SC)c35)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,2.9,507.6,0.54,4.5,70.0,0.486,bioisostere,83.7,99.7,70.0,25.1,100,61.1,75.9,338,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.2,388
,COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5c(C(=O)SC)c(C)n3C)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,2.87,521.6,0.544,4.6,70.0,0.478,bioisostere,83.9,99.7,70.0,25.2,100,60.0,75.9,339,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.2,389
,CNC.COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)cc35)[nH]c2c(OC)c1OC.O,MAP2K1,sensitive,scout2,2.92,496.6,0.506,4.5,70.0,0.497,bioisostere,83.6,99.7,70.0,25.1,100,61.1,75.8,345,1,medium,1,medium,low,low,1,70,[],0,100,70,100,75.2,390
,c1cc2c3cnc(Nc4cnc(N5CCOCC5)nc4)nc3n(C3CCCC3)c2cn1,CDK6,sensitive,scout2,3.88,416.5,0.541,3.9,70.0,0.642,bioisostere,79.6,99.6,70.0,23.9,100,67.8,74.7,425,0,medium,0,low,high,low,0,75,[],0,100,75,100,75.1,391
,c1cc2c3cnc(Oc4cnc(N5CCNCC5)nc4)nc3n(C3CCCC3)c2cn1,CDK6,sensitive,scout2,3.84,416.5,0.542,3.9,70.0,0.521,bioisostere,79.7,99.6,70.0,23.9,100,67.8,74.8,423,0,medium,0,low,high,low,0,75,[],0,100,75,100,75.1,392
CHEMBL206460,COc1cc(NC(=O)Cc2ccc(S(C)(=O)=O)cc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,7.0,0.0,0.432,2.55,73.6,,database,71.1,79.4,73.6,71.1,70,82.8,74.2,461,0,medium,0,low,low,low,0,85,"['hERG_channel', 'dopamine_D2']",2,70,85,70,75.1,393
,C.COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5c(C(N)=O)c(C)n3C)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,2.97,506.6,0.547,4.6,70.0,0.527,bioisostere,83.4,99.7,70.0,25.0,100,60.0,75.7,356,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.1,394
,O=C1CNCCN1Cc1ccc(Oc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,CDK6,sensitive,scout2,3.77,443.5,0.506,4.1,70.0,0.465,bioisostere,80.0,99.6,70.0,24.0,100,65.6,74.8,416,0,medium,0,low,high,low,0,75,[],0,100,75,100,75.1,395
,COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC3CC3)c24)nn1,MAP2K1,sensitive,scout2,3.2,446.5,0.554,4.1,70.0,0.545,r_group,82.3,99.7,70.0,24.7,100,65.6,75.6,359,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.0,396
,CNC(=O)c1c2c(n(C)c1C)C(=O)C=C1N(C(=O)c3cc4cc(OC)c(OC)c(OC)c4[nH]3)C[C@H]3C[C@]123,MAP2K1,sensitive,scout2,3.01,504.5,0.552,4.6,70.0,0.504,bioisostere,83.2,99.7,70.0,25.0,100,60.0,75.6,360,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.0,397
,Cc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1.Cl,PIK3CA,escape_route,scout2,14.52,347.9,0.704,2.9,70.0,0.595,r_group,60.7,98.5,70.0,42.5,100,78.9,72.1,583,0,medium,0,low,low,low,0,85,[],0,100,85,100,75.0,398
,CCOc1cc2cc(C(=O)N3CC(C)C4C3=CC(=O)c3[nH]c(C(=O)OC)cc34)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,3.07,493.5,0.503,4.5,70.0,0.507,r_group,82.9,99.7,70.0,24.9,100,61.1,75.6,357,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.0,399
,Cl.Nc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,escape_route,scout2,14.57,348.9,0.72,2.9,70.0,0.641,r_group,60.6,98.5,70.0,42.4,100,78.9,72.1,582,1,medium,0,low,low,low,0,85,[],0,100,85,100,75.0,400
,CCCCCCC[Se](=O)CC(=O)C(F)(F)F,FOLH1,other,scout2,4.27,305.2,0.508,2.0,70.0,0.662,r_group,78.2,99.6,70.0,23.5,100,88.9,75.3,378,0,medium,1,medium,low,low,1,70,[],0,100,70,100,75.0,401
,O=C1COCCN1Cc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1,CDK6,sensitive,scout2,3.89,443.5,0.503,4.1,70.0,0.495,bioisostere,79.5,99.6,70.0,23.9,100,65.6,74.6,432,0,medium,0,low,high,low,0,75,[],0,100,75,100,74.9,402
,C.COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5c(S(N)(=O)=O)c(C)n3C)[nH]c2c(OC)c1OC,MAP2K1,sensitive,scout2,2.96,542.6,0.504,4.8,70.0,0.482,bioisostere,83.4,99.7,70.0,25.0,100,57.8,75.6,361,0,medium,1,medium,low,low,1,70,[],0,100,70,100,74.9,403
,CNC.COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3c5cc(C)n3C)[nH]c2c(OC)c1OC.O,MAP2K1,sensitive,scout2,3.11,510.6,0.554,4.6,70.0,0.496,bioisostere,82.7,99.7,70.0,24.8,100,60.0,75.5,368,1,medium,1,medium,low,low,1,70,[],0,100,70,100,74.9,404
,CNC.COc1cc2cc(C(=O)N3CC(C)C4C3=CC(=O)c3[nH]ccc34)[nH]c2c(OC)c1OC.O,MAP2K1,sensitive,scout2,3.16,484.6,0.52,4.4,70.0,0.516,bioisostere,82.5,99.7,70.0,24.8,100,62.2,75.5,373,1,medium,1,medium,low,low,1,70,[],0,100,70,100,74.9,405
