chembl_id,name,smiles,target_gene,population_target,source,activity_nM,mw,logp,qed,sa_score,admet_score,est_emax_s,est_emax_r,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synthesizability,score_overall,rank
CHEMBL203007,CHEMBL203007,COc1cc2c(Nc3cnc(NC(=O)c4ccc(C)c(Br)c4)nc3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,70.0,0.0,0.0,0.247,2.72,84.9,0.001077,0.005387,database_search,43.1,74.4,84.9,53.9,80,80.9,64.6,985
,,CCN1CCCC1.CNc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2CCCOC2)c(=O)n4C)cn1,ATM,resistant,scout2,,488.6,4.45,0.458,4.5,99.2,0.0009580000000000001,0.00479,bioisostere,38.3,72.0,99.2,47.9,100,61.1,64.6,986
,,CCN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccc(C#N)cc2)s1,KRAS,escape_route,scout2,,402.5,4.72,0.671,3.6,100.0,0.002342,0.003513,r_group,39.0,72.0,100.0,42.2,100,71.1,64.6,987
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,ATR,resistant,scout1,110.0,0.0,0.0,0.61,3.41,100.0,0.000979,0.004897,database_search,39.2,71.2,100.0,49.0,80,73.2,64.6,988
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,ATR,resistant,scout1,110.0,0.0,0.0,0.61,3.41,100.0,0.000979,0.004897,database_search,39.2,71.2,100.0,49.0,80,73.2,64.6,989
,,CN(C)N1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccc(C#N)cc2)s1,KRAS,escape_route,scout2,,417.5,4.18,0.676,3.8,100.0,0.0023520000000000004,0.0035280000000000003,r_group,39.2,72.0,100.0,42.3,100,68.9,64.6,990
,,O=C(C[Se](=O)CCCCCF)C(F)(F)F,FOLH1,other,scout2,,295.1,2.68,0.411,1.9,100.0,0.0022775,0.0022775,r_group,30.4,90.0,100.0,22.8,100,90.0,64.5,991
,,O=C(C[Se](=O)CCCCCCl)C(F)(F)F,FOLH1,other,scout2,,311.6,2.95,0.411,1.9,100.0,0.0022775,0.0022775,r_group,30.4,90.0,100.0,22.8,100,90.0,64.5,992
,,CCc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,CDK4,sensitive,scout2,,342.4,3.4,0.538,3.0,100.0,0.00519,0.0007785,r_group,39.8,90.0,100.0,7.8,100,77.8,64.5,993
,,N#Cc1ccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3C(N)=O)s2)cc1,KRAS,escape_route,scout2,,417.5,3.78,0.673,3.8,100.0,0.0023460000000000004,0.003519,r_group,39.1,72.0,100.0,42.2,100,68.9,64.5,994
,,CNc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCNCC1,CDK4,sensitive,scout2,,376.8,1.84,0.546,3.2,100.0,0.00523,0.0007845,r_group,40.1,90.0,100.0,7.8,100,75.6,64.5,995
,,COC(=S)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,,436.5,2.34,0.58,3.9,100.0,0.0054,0.0008100000000000001,bioisostere,41.4,90.0,100.0,8.1,100,67.8,64.5,996
,,COC(=S)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1cnc(OC)nc1)C3=CC2=O,MAP2K1,sensitive,scout2,,436.5,2.34,0.58,3.9,100.0,0.0054,0.0008100000000000001,bioisostere,41.4,90.0,100.0,8.1,100,67.8,64.5,997
CHEMBL435744,CHEMBL435744,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl,BRAF,escape_route,scout1,132.0,0.0,0.0,0.54,2.26,100.0,0.001879,0.002819,database_search,31.3,86.8,100.0,33.8,80,86.0,64.5,998
CHEMBL3698670,CHEMBL3698670,c1cnc2c(c1)c1cnc(Nc3ccc(N4CCNCC4)cn3)nc1n2C1CCCC1,CDK6,sensitive,scout1,21.0,0.0,0.0,0.527,2.77,100.0,0.006694,0.001004,database_search,51.3,78.3,100.0,10.0,80,80.3,64.5,999
,,O=C(C[Se](=O)(=O)CCCCCCl)C(F)(F)F,FOLH1,other,scout2,,327.6,2.83,0.41,2.0,100.0,0.0022749999999999997,0.0022749999999999997,r_group,30.3,90.0,100.0,22.7,100,88.9,64.5,1000
,,O=C(C[Se](=O)(=O)CCCCCF)C(F)(F)F,FOLH1,other,scout2,,311.1,2.56,0.412,2.0,100.0,0.00228,0.00228,r_group,30.4,90.0,100.0,22.8,100,88.9,64.5,1001
,,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccoc2)s1,KRAS,escape_route,scout2,,435.5,3.36,0.664,3.6,100.0,0.002328,0.0034920000000000003,bioisostere,38.8,72.0,100.0,41.9,100,71.1,64.5,1002
CHEMBL282866,CHEMBL282866,CCC1(CC)CCNc2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,73.0,0.0,0.0,0.831,3.26,100.0,0.005342,0.000801,database_search,41.0,92.7,100.0,8.0,80,74.9,64.4,1003
CHEMBL383928,CHEMBL383928,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2F)s1,KRAS,escape_route,scout1,120.0,0.0,0.0,0.717,3.44,100.0,0.001921,0.002881,database_search,32.0,88.0,100.0,34.6,80,72.9,64.4,1004
,,O=C1C[C@H](c2ccccc2F)[C@H]([C@H](O)c2ccc(-c3cccnc3)s2)N1Cl,KRAS,escape_route,scout2,,402.9,4.52,0.653,3.4,100.0,0.0023060000000000003,0.003459,r_group,38.4,72.0,100.0,41.5,100,73.3,64.4,1005
,,CC(C)N1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,escape_route,scout2,,410.5,4.78,0.659,3.6,100.0,0.002318,0.0034770000000000005,r_group,38.6,72.0,100.0,41.7,100,71.1,64.4,1006
,,CN1C(=O)C[C@@H](c2ccoc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.F,KRAS,escape_route,scout2,,437.5,3.37,0.661,3.6,100.0,0.0023220000000000003,0.003483,bioisostere,38.7,72.0,100.0,41.8,100,71.1,64.4,1007
,,CNc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC)c24)nn1,MAP2K1,sensitive,scout2,,419.4,1.83,0.573,3.9,100.0,0.005365,0.00080475,bioisostere,41.1,90.0,100.0,8.0,100,67.8,64.4,1008
,,CCCCCC[Se](=O)CC(=O)C#N,FOLH1,other,scout2,,248.2,2.08,0.393,1.6,100.0,0.0022325,0.0022325,bioisostere,29.8,90.0,100.0,22.3,100,93.3,64.4,1009
,,CNc1ncc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC)c24)cn1,MAP2K1,sensitive,scout2,,419.4,1.83,0.573,3.9,100.0,0.005365,0.00080475,bioisostere,41.1,90.0,100.0,8.0,100,67.8,64.4,1010
,,COc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,CDK4,sensitive,scout2,,344.4,2.84,0.534,3.0,100.0,0.00517,0.0007755,r_group,39.6,90.0,100.0,7.8,100,77.8,64.4,1011
,,CCCCCC[Se](=O)(=O)CC(=O)C#N,FOLH1,other,scout2,,264.2,1.96,0.4,1.8,100.0,0.0022500000000000003,0.0022500000000000003,bioisostere,30.0,90.0,100.0,22.5,100,91.1,64.4,1012
,,CCCCCC[Se](=O)CC(=O)C(Cl)(Cl)Cl,FOLH1,other,scout2,,340.5,3.93,0.4,1.9,100.0,0.0022500000000000003,0.0022500000000000003,bioisostere,30.0,90.0,100.0,22.5,100,90.0,64.4,1013
,,CCOc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC)c24)nn1,MAP2K1,sensitive,scout2,,434.5,2.19,0.567,4.0,100.0,0.0053349999999999995,0.0008002499999999999,r_group,40.9,90.0,100.0,8.0,100,66.7,64.3,1014
,,CCOC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,,434.5,2.19,0.567,4.0,100.0,0.0053349999999999995,0.0008002499999999999,r_group,40.9,90.0,100.0,8.0,100,66.7,64.3,1015
,,Nc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCNCC1,CDK4,sensitive,scout2,,362.8,1.38,0.525,3.1,100.0,0.005124999999999999,0.0007687499999999999,r_group,39.3,90.0,100.0,7.7,100,76.7,64.3,1016
,,CNC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,,466.0,5.46,0.524,4.1,90.5,0.0010240000000000002,0.00512,r_group,41.0,72.0,90.5,51.2,100,65.6,64.3,1017
CHEMBL526092,CHEMBL526092,CCC1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,CDK4,sensitive,scout1,73.0,0.0,0.0,0.755,3.54,100.0,0.005342,0.000801,database_search,41.0,92.7,100.0,8.0,80,71.8,64.3,1018
CHEMBL367715,CHEMBL367715,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN[C@H](Cc1ccccc1)C(N)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,25.0,0.0,0.0,0.133,3.71,72.7,0.003253,0.003253,database_search,43.4,97.5,72.7,32.5,80,69.9,64.3,1019
,,CCc1[nH]c2c(c1C(=O)OC)[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,,434.5,2.06,0.566,4.0,100.0,0.00533,0.0007995,r_group,40.9,90.0,100.0,8.0,100,66.7,64.3,1020
,,CN(C)c1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,CDK4,sensitive,scout2,,357.4,2.9,0.528,3.1,100.0,0.0051400000000000005,0.0007710000000000001,r_group,39.4,90.0,100.0,7.7,100,76.7,64.3,1021
,,CC(C)c1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,CDK4,sensitive,scout2,,356.4,3.96,0.524,3.1,100.0,0.00512,0.000768,r_group,39.3,90.0,100.0,7.7,100,76.7,64.3,1022
,,CCCCCC[Se](=O)CC(=O)C(F)(F)Cl,FOLH1,other,scout2,,307.6,3.39,0.391,1.9,100.0,0.0022275,0.0022275,bioisostere,29.7,90.0,100.0,22.3,100,90.0,64.3,1023
,,O=C(O)N1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout2,,411.5,4.65,0.655,3.6,100.0,0.0023100000000000004,0.003465,r_group,38.5,72.0,100.0,41.6,100,71.1,64.3,1024
,,CCN1CCCC1.CNc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2C[C@@H](OC)C2)c(=O)n4C)cn1,ATM,resistant,scout2,,488.6,4.44,0.447,4.5,98.9,0.0009470000000000001,0.0047350000000000005,bioisostere,37.9,72.0,98.9,47.4,100,61.1,64.3,1025
,,Nc1nc(C2CC2)c(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)s1,CDK4,sensitive,scout2,,354.4,3.71,0.529,3.1,100.0,0.005144999999999999,0.0007717499999999999,r_group,39.4,90.0,100.0,7.7,100,76.7,64.3,1026
,,CCCCCC[Se](=O)(=O)CC(=O)C(Cl)(Cl)Cl,FOLH1,other,scout2,,356.5,3.81,0.396,2.0,100.0,0.0022400000000000002,0.0022400000000000002,bioisostere,29.9,90.0,100.0,22.4,100,88.9,64.3,1027
,,COOc1ccc2c(c1)N(C)CCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,sensitive,scout2,,417.5,2.4,0.549,3.6,100.0,0.005245,0.0007867499999999999,r_group,40.2,90.0,100.0,7.9,100,71.1,64.3,1028
,,CC(C)n1c(=O)n(C)c2cnc3ccc(-c4ccc(OCCCN(C)C)nc4)cc3c21.CN,ATM,resistant,scout2,,450.6,3.44,0.434,4.1,98.7,0.0009339999999999999,0.00467,bioisostere,37.4,72.0,98.7,46.7,100,65.6,64.2,1029
,,O=C(C[Se](=O)CCCCCC(F)(F)F)C(F)(F)F,FOLH1,other,scout2,,345.1,3.66,0.401,2.2,100.0,0.0022525,0.0022525,r_group,30.0,90.0,100.0,22.5,100,86.7,64.2,1030
CHEMBL445340,CHEMBL445340,CC(C)C1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,CDK4,sensitive,scout1,73.0,0.0,0.0,0.771,3.58,100.0,0.005342,0.000801,database_search,41.0,92.7,100.0,8.0,80,71.3,64.2,1031
,,CN1C(=O)C[C@@H](c2cc[nH]c2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.F,KRAS,escape_route,scout2,,436.5,3.11,0.643,3.6,100.0,0.0022860000000000003,0.003429,bioisostere,38.1,72.0,100.0,41.1,100,71.1,64.2,1032
,,N#Cc1ccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3C(=O)O)s2)cc1,KRAS,escape_route,scout2,,418.5,4.38,0.655,3.8,100.0,0.0023100000000000004,0.003465,r_group,38.5,72.0,100.0,41.6,100,68.9,64.2,1033
,,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccncc2)s1,KRAS,escape_route,scout2,,446.5,3.16,0.651,3.8,100.0,0.0023020000000000002,0.0034530000000000003,bioisostere,38.4,72.0,100.0,41.4,100,68.9,64.2,1034
,,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2cc[nH]c2)s1,KRAS,escape_route,scout2,,434.5,3.1,0.646,3.6,100.0,0.002292,0.0034379999999999997,bioisostere,38.2,72.0,100.0,41.3,100,71.1,64.2,1035
,,O/N=C/c1ccc(-c2[nH]c(-c3ccoc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout2,,330.3,4.21,0.333,3.1,100.0,0.0016660000000000002,0.002499,bioisostere,27.8,90.0,100.0,30.0,100,76.7,64.2,1036
,,ON=Cc1ccoc1.c1ccc(-c2nc(-c3ccncc3)c[nH]2)cc1,BRAF,escape_route,scout2,,332.4,4.23,0.334,3.1,100.0,0.0016680000000000002,0.002502,bioisostere,27.8,90.0,100.0,30.0,100,76.7,64.2,1037
,,CCCCCC[Se](=O)(=O)CC(=O)C(F)(F)Cl,FOLH1,other,scout2,,323.6,3.27,0.391,2.0,100.0,0.0022275,0.0022275,bioisostere,29.7,90.0,100.0,22.3,100,88.9,64.2,1038
,,O=C(O)c1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCNCC1,CDK4,sensitive,scout2,,391.8,1.5,0.524,3.4,100.0,0.00512,0.000768,r_group,39.3,90.0,100.0,7.7,100,73.3,64.1,1039
,,C.COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(S(N)(=O)=O)c24)nn1,MAP2K1,sensitive,scout2,,457.5,1.3,0.657,4.0,93.1,0.005785,0.00086775,bioisostere,44.4,90.0,93.1,8.7,100,66.7,64.1,1040
,,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC4CC4)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,,446.5,2.33,0.554,4.1,100.0,0.00527,0.0007905000000000001,r_group,40.4,90.0,100.0,7.9,100,65.6,64.1,1041
,,COC(=O)c1c(C(C)C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,,448.5,2.62,0.552,4.1,100.0,0.00526,0.000789,r_group,40.3,90.0,100.0,7.9,100,65.6,64.1,1042
,,COC(=O)c1c(C2CC2)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,,446.5,2.37,0.554,4.1,100.0,0.00527,0.0007905000000000001,r_group,40.4,90.0,100.0,7.9,100,65.6,64.1,1043
,,FC(F)(F)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@@H]1CCCC[C@H]31,AR,sensitive,scout2,,374.3,5.97,0.575,3.2,96.5,0.005375,0.0008062499999999999,r_group,41.2,90.0,96.5,8.1,100,75.6,64.1,1044
,,COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC3CC3)c24)nn1,MAP2K1,sensitive,scout2,,446.5,2.33,0.554,4.1,100.0,0.00527,0.0007905000000000001,r_group,40.4,90.0,100.0,7.9,100,65.6,64.1,1045
,,FC(F)(F)c1cc(C(F)(F)F)c2cc3c(cc2n1)NC[C@H]1CCCC[C@H]31,AR,sensitive,scout2,,374.3,5.97,0.575,3.2,96.5,0.005375,0.0008062499999999999,r_group,41.2,90.0,96.5,8.1,100,75.6,64.1,1046
,,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccsc2)s1,KRAS,escape_route,scout2,,451.6,3.83,0.64,3.6,100.0,0.0022800000000000003,0.0034200000000000007,bioisostere,38.0,72.0,100.0,41.0,100,71.1,64.1,1047
,,CN1C(=O)C[C@@H](c2ccsc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.F,KRAS,escape_route,scout2,,453.6,3.84,0.637,3.6,100.0,0.002274,0.003411,bioisostere,37.9,72.0,100.0,40.9,100,71.1,64.1,1048
,,CN1C(=O)C[C@@H](c2ccncc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.F,KRAS,escape_route,scout2,,448.5,3.18,0.648,3.8,100.0,0.0022960000000000007,0.0034440000000000004,bioisostere,38.3,72.0,100.0,41.3,100,68.9,64.1,1049
,,Cl.O=C(O)c1c(Cc2cc[nH]c2)c(-c2ccccc2)nn1CC1CCCCC1.OCO,CHEK2,resistant,scout2,,448.0,4.1,0.425,3.9,98.5,0.0009250000000000001,0.004625000000000001,bioisostere,37.0,72.0,98.5,46.3,100,67.8,64.1,1050
,,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC(C)C)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,,448.5,2.58,0.552,4.1,100.0,0.00526,0.000789,r_group,40.3,90.0,100.0,7.9,100,65.6,64.1,1051
,,COc1ccc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(C(=O)OC(C)C)c24)nn1,MAP2K1,sensitive,scout2,,448.5,2.58,0.552,4.1,100.0,0.00526,0.000789,r_group,40.3,90.0,100.0,7.9,100,65.6,64.1,1052
,,Nc1nc(C(F)(F)F)c(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)s1,CDK4,sensitive,scout2,,382.3,3.85,0.519,3.2,100.0,0.005095000000000001,0.0007642500000000001,r_group,39.1,90.0,100.0,7.6,100,75.6,64.1,1053
,,Cl.FC(F)(F)c1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,PIK3CA,escape_route,scout2,,401.8,4.64,0.627,3.2,100.0,0.0022540000000000004,0.003381,r_group,37.6,72.0,100.0,40.6,100,75.6,64.1,1054
CHEMBL2436173,CHEMBL2436173,CC(=O)c1ccc2c(c1)c1c3c(ccc1n2CC[C@H]1CCCN1C)C(=O)CC3,MDM2,sensitive,scout1,80.0,0.0,0.0,0.626,3.09,100.0,0.005242,0.000786,database_search,40.2,92.0,100.0,7.9,80,76.8,64.1,1055
,,O/N=C/c1ccc(-c2[nH]c(-c3ccncc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout2,,341.4,4.01,0.333,3.2,100.0,0.0016660000000000002,0.002499,bioisostere,27.8,90.0,100.0,30.0,100,75.6,64.1,1056
,,NN=Cc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout2,,339.4,4.1,0.334,3.2,100.0,0.0016680000000000002,0.002502,r_group,27.8,90.0,100.0,30.0,100,75.6,64.1,1057
,,CNC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,,472.0,5.52,0.513,4.0,90.3,0.0010129999999999998,0.005064999999999999,r_group,40.5,72.0,90.3,50.6,100,66.7,64.1,1058
,,COC(=O)c1c(OC)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout2,,436.4,1.5,0.553,4.0,100.0,0.005265,0.00078975,r_group,40.4,90.0,100.0,7.9,100,66.7,64.1,1059
,,ON=Cc1ccncc1.c1ccc(-c2nc(-c3ccncc3)c[nH]2)cc1,BRAF,escape_route,scout2,,343.4,4.03,0.334,3.2,100.0,0.0016680000000000002,0.002502,bioisostere,27.8,90.0,100.0,30.0,100,75.6,64.1,1060
,,C.COc1ncc(/C=C/C(=O)N2C[C@H]3C[C@@]34C2=CC(=O)c2[nH]c(C)c(S(N)(=O)=O)c24)cn1,MAP2K1,sensitive,scout2,,457.5,1.3,0.657,4.0,93.1,0.005785,0.00086775,bioisostere,44.4,90.0,93.1,8.7,100,66.7,64.1,1061
,,N#Cc1ccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3C3CC3)s2)cc1,KRAS,escape_route,scout2,,414.5,4.87,0.648,3.8,100.0,0.0022960000000000007,0.0034440000000000004,r_group,38.3,72.0,100.0,41.3,100,68.9,64.1,1062
CHEMBL153177,CHEMBL153177,CCCCCC[Se]CC(=O)C(F)(F)F,FOLH1,other,scout1,100.0,0.0,0.0,0.515,3.23,100.0,0.0025,0.0025,database_search,33.3,90.0,100.0,25.0,80,75.2,64.0,1063
,,Cl.O=C(O)c1c(Cc2cc[nH]c2)c(-c2ccsc2)nn1CC1CCCCC1.OCO,CHEK2,resistant,scout2,,454.0,4.16,0.419,3.8,98.4,0.0009190000000000001,0.004595,bioisostere,36.8,72.0,98.4,46.0,100,68.9,64.0,1064
CHEMBL3702217,CHEMBL3702217,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCN[C@@H](C)C4)nn3)nc21,CDK6,sensitive,scout1,21.0,0.0,0.0,0.511,3.71,100.0,0.006694,0.001004,database_search,51.3,78.3,100.0,10.0,80,69.9,64.0,1065
,,O=C(C[Se](=O)(=O)CCCCCC(F)(F)F)C(F)(F)F,FOLH1,other,scout2,,361.1,3.54,0.396,2.4,100.0,0.0022400000000000002,0.0022400000000000002,r_group,29.9,90.0,100.0,22.4,100,84.4,64.0,1066
,,N#Cc1ccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3Cl)s2)cc1,KRAS,escape_route,scout2,,408.9,4.86,0.627,3.5,100.0,0.0022540000000000004,0.003381,r_group,37.6,72.0,100.0,40.6,100,72.2,64.0,1067
CHEMBL192575,CHEMBL192575,CC(C)(C)c1ccc(C(=O)Nc2n[nH]c3c2CN(C(=O)Cc2ccccc2)C3)cc1,AURKA,resistant,scout1,130.0,0.0,0.0,0.691,2.34,100.0,0.000943,0.004715,database_search,37.7,69.6,100.0,47.1,80,85.1,64.0,1068
CHEMBL220320,CHEMBL220320,O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,86.0,0.0,0.0,0.474,2.52,100.0,0.005164,0.000775,database_search,39.6,91.4,100.0,7.7,80,83.1,64.0,1069
,,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)S)c2)n1,CDK4,sensitive,scout2,,345.4,3.49,0.495,2.9,100.0,0.004975,0.0007462500000000001,bioisostere,38.1,90.0,100.0,7.5,100,78.9,64.0,1070
CHEMBL410637,CHEMBL410637,COC[C@H]1OC(=O)/C(=C/N2CCN(C)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,90.0,0.0,0.0,0.408,4.9,93.2,0.002046,0.003069,database_search,34.1,91.0,93.2,36.8,80,56.7,64.0,1071
,,O/N=C/c1ccc(-c2[nH]c(-c3ccsc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout2,,346.4,4.68,0.32,3.1,100.0,0.0016400000000000002,0.00246,bioisostere,27.3,90.0,100.0,29.5,100,76.7,64.0,1072
,,Cl.O=C(O)c1c(Cc2cc[nH]c2)c(-c2cccs2)nn1CC1CCCCC1.OCO,CHEK2,resistant,scout2,,454.0,4.16,0.419,3.8,98.4,0.0009190000000000001,0.004595,bioisostere,36.8,72.0,98.4,46.0,100,68.9,64.0,1073
,,CN1C(=O)C[CH][C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1.COc1ccoc1,KRAS,escape_route,scout2,,448.5,3.34,0.643,3.8,100.0,0.0022860000000000003,0.003429,bioisostere,38.1,72.0,100.0,41.1,100,68.9,64.0,1074
,,ON=Cc1ccsc1.c1ccc(-c2nc(-c3ccncc3)c[nH]2)cc1,BRAF,escape_route,scout2,,348.4,4.69,0.32,3.1,100.0,0.0016400000000000002,0.00246,bioisostere,27.3,90.0,100.0,29.5,100,76.7,64.0,1075
CHEMBL3702209,CHEMBL3702209,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nc2)CC1,CDK6,sensitive,scout1,12.0,0.0,0.0,0.437,2.7,88.7,0.007302,0.001095,database_search,56.0,79.0,88.7,10.9,80,81.1,64.0,1076
,,NS(=O)(=O)C(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,,516.0,4.53,0.516,4.4,90.3,0.0010160000000000002,0.00508,r_group,40.6,72.0,90.3,50.8,100,62.2,64.0,1077
,,ON=Cc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1,BRAF,escape_route,scout2,,340.4,4.61,0.323,3.2,100.0,0.001646,0.002469,r_group,27.4,90.0,100.0,29.6,100,75.6,64.0,1078
,,NS(=O)(=O)C(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,,522.0,4.59,0.507,4.2,90.1,0.001007,0.005035,r_group,40.3,72.0,90.1,50.4,100,64.4,63.9,1079
,,Cc1ccc([N+]([O-])=S)cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,PIK3CA,escape_route,scout2,,468.4,2.93,0.326,3.4,100.0,0.001652,0.0024779999999999997,bioisostere,27.5,90.0,100.0,29.7,100,73.3,63.9,1080
,,CCNC(=O)Nc1cc[nH]c1.COC(=O)N1CCC(n2ncc3c(N4CCOCC4)ncnc32)CC1,MTOR,escape_route,scout2,,499.6,2.22,0.496,4.5,89.9,0.0019920000000000003,0.0029879999999999998,bioisostere,33.2,90.0,89.9,35.9,100,61.1,63.9,1081
